ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3290	ENSG00000048342	CC2D2A	chr4	+	15576603	15577094	15576603	15576624	15579967	15580171	3290	61,38,31,93,33,25,41,23,48,40,68	4,4,0,2,1,4,0,1,2,16,13	68,52,31,190,123,132,104,60,11	0,7,0,0,0,8,0,1,0	570	100	0.000118640592586	0.00394412046345	0.728,0.625,1.0,0.891,0.853,0.523,1.0,0.801,0.808,0.305,0.479	1.0,0.566,1.0,1.0,1.0,0.743,1.0,0.913,1.0	-0.185
3388	ENSG00000184432	COPB2	chr3	-	139373665	139374588	139374488	139374588	139373212	139373412	3388	302,175,138,510,274,136,596,523,461,448,455	4,6,0,0,7,1,2,4,2,7,4	332,236,457,130,228,340,438,314,292	0,4,0,0,0,0,0,0,0	923	100	2.38010122722e-09	6.09725932032e-07	0.891,0.76,1.0,1.0,0.809,0.936,0.97,0.934,0.961,0.874,0.925	1.0,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.07
3414	ENSG00000165959	CLMN	chr14	-	95194214	95194596	95194535	95194596	95193848	95193919	3414	60,141,154,111,38,95,148,46,50,70,67	16,36,26,40,15,30,35,32,35,35,37	162,151,176,223,399,150,191,89,79	24,32,42,33,18,21,28,16,20	421	100	3.66597866175e-07	3.80127073141e-05	0.471,0.482,0.585,0.397,0.376,0.429,0.501,0.255,0.253,0.322,0.301	0.616,0.528,0.499,0.616,0.84,0.629,0.618,0.569,0.484	-0.202
3415	ENSG00000145868	FBXO38	chr5	+	148427212	148427947	148427212	148427722	148433423	148433524	3415	177,58,98,198,145,79,163,223,214,129,81	15,9,4,8,13,2,15,17,18,13,18	161,159,194,170,158,281,268,178,47	6,7,17,0,0,3,11,10,7	325	100	4.17408399017e-05	0.00175634162098	0.784,0.665,0.883,0.884,0.774,0.924,0.77,0.801,0.785,0.753,0.581	0.892,0.875,0.778,1.0,1.0,0.966,0.882,0.846,0.674	-0.097
3416	ENSG00000137752	CASP1	chr11	-	105030965	105031280	105031164	105031280	105030329	105030503	3416	1,0,1,4,3,0,5,0,3,1,2	0,1,2,4,1,1,12,2,6,6,2	9,6,3,14,1,19,8,2,0	6,6,1,1,2,0,4,3,1	299	100	0.00039723212538	0.0101894722091	1.0,0.0,0.143,0.251,0.501,0.0,0.122,0.0,0.143,0.053,0.251	0.334,0.251,0.501,0.824,0.143,1.0,0.401,0.182,0.0	-0.18
3458	ENSG00000157404	KIT	chr4	+	54725856	54726050	54725856	54726038	54727217	54727324	3458	102,21,8,29,63,6,76,79,133,128,120	64,9,3,24,29,0,45,38,74,64,44	53,132,104,7,12,10,57,6,2	42,68,79,21,11,19,45,6,3	112	100	0.0026883242597	0.0476890107983	0.587,0.676,0.704,0.519,0.66,1.0,0.601,0.65,0.616,0.641,0.709	0.53,0.634,0.54,0.229,0.493,0.32,0.531,0.472,0.373	0.211
3568	ENSG00000117054	ACADM	chr1	+	75732852	75733628	75732852	75732922	75734790	75734871	3568	326,145,172,382,415,202,997,554,379,593,549	12,6,15,3,13,2,19,27,8,7,27	259,156,505,148,256,344,370,263,167	19,7,32,28,41,19,29,18,4	806	100	2.22172505404e-06	0.000163993434074	0.771,0.75,0.587,0.94,0.798,0.926,0.867,0.718,0.855,0.913,0.716	0.628,0.734,0.662,0.396,0.437,0.692,0.613,0.644,0.838	0.177
3660	ENSG00000047346	ATOSA	chr15	-	52587055	52587219	52587150	52587219	52584744	52584944	3660	23,26,42,20,16,15,25,23,14,37,39	18,17,17,53,29,8,7,26,25,20,23	36,32,8,88,11,52,53,25,8	19,8,21,0,0,8,7,8,24	195	100	0.00256281389181	0.0460249670055	0.396,0.44,0.559,0.162,0.221,0.49,0.647,0.312,0.223,0.487,0.465	0.493,0.672,0.163,1.0,1.0,0.769,0.795,0.616,0.146	-0.228
3679	ENSG00000119185	ITGB1BP1	chr2	-	9412067	9412405	9412268	9412405	9408112	9408205	3679	11,5,8,6,12,2,6,5,12,6,7	43,36,40,108,123,66,54,180,164,89,84	5,15,14,11,59,16,7,13,0	79,71,62,4,10,71,86,25,58	301	100	1.01537394455e-05	0.000570574648841	0.078,0.044,0.062,0.018,0.031,0.01,0.036,0.009,0.024,0.022,0.027	0.021,0.066,0.07,0.477,0.662,0.07,0.026,0.147,0.0	-0.138
3757	ENSG00000115694	STK25	chr2	-	241501477	241501698	241501527	241501698	241500739	241500796	3757	113,114,86,241,300,74,42,349,428,149,67	5,6,0,27,18,4,0,24,20,8,11	208,233,79,47,58,137,169,102,39	1,6,2,0,0,4,12,0,0	150	100	7.58472313844e-08	1.048618072e-05	0.938,0.927,1.0,0.856,0.917,0.925,1.0,0.906,0.934,0.925,0.802	0.993,0.963,0.963,1.0,1.0,0.958,0.904,1.0,1.0	-0.055
3925	ENSG00000255717	SNHG1	chr11	-	62853341	62853590	62853551	62853590	62853074	62853115	3925	8,4,2,21,9,2,18,4,12,11,7	9,27,20,64,21,21,22,48,66,19,19	10,2,3,0,16,12,10,1,0	43,18,16,59,51,91,46,31,25	310	100	0.000184959742718	0.00553608027173	0.223,0.046,0.031,0.096,0.121,0.03,0.209,0.026,0.055,0.157,0.106	0.07,0.035,0.057,0.0,0.092,0.041,0.066,0.01,0.0	0.059
4086	ENSG00000119682	AREL1	chr14	-	74669946	74670871	74670761	74670871	74669648	74669774	4086	115,63,49,158,113,58,94,168,214,199,159	1,3,1,6,4,0,0,3,3,5,4	118,156,84,32,59,95,67,79,28	0,3,0,0,0,0,0,3,0	915	100	6.93289647913e-08	9.75598679445e-06	0.926,0.697,0.843,0.742,0.755,1.0,1.0,0.86,0.886,0.813,0.813	1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.742,1.0	-0.106
4121	ENSG00000213930	GALT	chr9	+	34647088	34647961	34647088	34647258	34648114	34648171	4121	56,33,32,99,51,49,17,55,81,32,20	2,0,0,0,3,0,0,3,10,0,0	70,98,59,21,65,74,70,53,16	0,0,0,2,0,0,0,0,0	803	100	0.0004150165828	0.0105695743748	0.777,1.0,1.0,1.0,0.679,1.0,1.0,0.695,0.502,1.0,1.0	1.0,1.0,1.0,0.567,1.0,1.0,1.0,1.0,1.0	-0.074
4122	ENSG00000213930	GALT	chr9	+	34647491	34647961	34647491	34647705	34648114	34648171	4122	47,22,18,81,41,38,20,36,68,29,18	0,0,0,3,3,0,0,5,9,4,2	57,64,54,21,54,73,68,47,15	4,2,4,0,0,0,0,0,0	356	100	5.51625322847e-05	0.00218393480091	1.0,1.0,1.0,0.884,0.793,1.0,1.0,0.669,0.68,0.671,0.717	0.8,0.9,0.791,1.0,1.0,1.0,1.0,1.0,1.0	-0.088
4245	ENSG00000214078	CPNE1	chr20	-	35632162	35632385	35632310	35632385	35631944	35632025	4245	32,17,28,46,56,18,30,41,68,49,28	3,3,0,1,3,5,0,4,2,0,0	36,40,44,46,63,38,75,40,19	0,0,0,1,0,0,8,0,0	248	100	6.69737756989e-05	0.00251440338939	0.811,0.696,1.0,0.949,0.883,0.592,1.0,0.805,0.932,1.0,1.0	1.0,1.0,1.0,0.949,1.0,1.0,0.791,1.0,1.0	-0.092
4485	ENSG00000290569	NA	chr1	-	120258420	120258883	120258775	120258883	120255971	120256226	4485	37,27,17,62,43,8,9,33,22,26,9	2,16,11,11,3,16,8,5,1,14,3	17,48,38,124,38,49,48,41,35	2,5,1,0,1,3,0,10,7	455	100	8.82509337152e-06	0.000505701074118	0.803,0.271,0.254,0.553,0.759,0.099,0.198,0.592,0.829,0.29,0.397	0.651,0.678,0.893,1.0,0.893,0.782,1.0,0.474,0.524	-0.307
4554	ENSG00000108387	SEPTIN4	chr17	-	58526681	58526978	58526931	58526978	58526219	58526313	4554	923,1722,1348,2443,1292,2667,348,1305,1806,533,270	65,111,159,149,166,418,31,157,93,68,44	2280,2479,868,500,553,1637,1551,1260,446	89,121,51,37,39,134,101,90,43	350	100	4.44533907606e-06	0.000288947039944	0.802,0.816,0.708,0.824,0.69,0.646,0.762,0.704,0.847,0.691,0.637	0.88,0.854,0.829,0.794,0.802,0.777,0.814,0.8,0.748	-0.072
4633	ENSG00000152240	HAUS1	chr18	+	46105193	46105408	46105193	46105368	46122466	46122590	4633	21,10,4,21,15,8,12,7,4,10,7	0,0,0,2,0,0,0,0,0,7,0	7,0,8,8,18,12,8,10,0	0,2,0,4,6,6,5,2,2	140	100	4.29539963598e-08	7.05904355271e-06	1.0,1.0,1.0,0.882,1.0,1.0,1.0,1.0,1.0,0.505,1.0	1.0,0.0,1.0,0.588,0.682,0.588,0.533,0.781,0.0	0.37
4638	ENSG00000132424	PNISR	chr6	-	99403828	99404702	99404602	99404702	99402539	99402710	4638	609,449,349,913,678,358,727,770,684,851,843	4,0,4,14,7,9,7,4,4,1,9	516,390,595,554,555,696,711,499,336	3,3,3,11,27,9,14,0,49	874	100	0.00181086552981	0.0349725914959	0.946,1.0,0.909,0.882,0.917,0.82,0.922,0.957,0.951,0.99,0.915	0.952,0.937,0.958,0.852,0.702,0.898,0.853,1.0,0.44	0.085
4715	ENSG00000153558	FBXL2	chr3	+	33378684	33378834	33378684	33378741	33383988	33384201	4715	6,4,6,13,6,0,6,4,13,1,4	16,13,3,38,43,16,11,56,75,16,5	9,10,4,34,16,32,23,2,0	62,25,9,19,11,8,21,8,21	193	100	0.00176833627902	0.0344568433787	0.163,0.138,0.509,0.151,0.067,0.0,0.22,0.036,0.082,0.031,0.293	0.07,0.172,0.187,0.481,0.43,0.675,0.362,0.115,0.0	-0.123
4750	ENSG00000179523	EIF3J-DT	chr15	-	44536042	44536358	44536165	44536358	44535087	44535474	4750	67,49,27,68,85,29,56,76,73,87,80	0,0,0,3,0,0,0,9,0,1,4	44,54,56,49,125,61,86,22,23	4,2,7,0,0,1,8,4,0	223	100	0.00247404545305	0.0450814558495	1.0,1.0,1.0,0.91,1.0,1.0,1.0,0.791,1.0,0.975,0.9	0.831,0.924,0.782,1.0,1.0,0.965,0.828,0.712,1.0	0.068
4751	ENSG00000168944	CEP120	chr5	-	123388303	123388606	123388431	123388606	123386517	123386667	4751	4,0,2,7,1,3,18,10,1,10,3	11,10,6,8,11,1,1,13,7,6,5	1,7,7,22,7,10,8,2,1	4,6,2,0,0,0,0,4,0	228	100	1.37332869623e-05	0.000724951087525	0.138,0.0,0.128,0.277,0.038,0.568,0.888,0.252,0.059,0.422,0.208	0.099,0.338,0.606,1.0,1.0,1.0,1.0,0.18,1.0	-0.421
4797	ENSG00000121897	LIAS	chr4	+	39467517	39468427	39467517	39467646	39470018	39470164	4797	30,29,24,33,31,23,33,25,27,28,35	20,5,3,17,26,7,26,30,26,20,7	17,38,44,61,33,55,41,37,18	14,1,13,0,0,15,22,5,1	881	100	0.000321952747895	0.0086817310451	0.145,0.397,0.476,0.181,0.119,0.272,0.126,0.086,0.105,0.137,0.362	0.121,0.812,0.278,1.0,1.0,0.294,0.175,0.457,0.671	-0.315
4813	ENSG00000102053	ZC3H12B	chrX	+	65398592	65398704	65398592	65398653	65488645	65489409	4813	22,4,15,36,25,11,20,37,42,34,57	3,1,4,2,0,3,0,10,3,2,7	51,38,22,29,14,19,24,29,2	9,2,0,0,0,0,0,0,0	151	100	4.63060892204e-05	0.00191840777684	0.829,0.726,0.713,0.923,1.0,0.708,1.0,0.71,0.903,0.918,0.844	0.79,0.926,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.125
4823	ENSG00000087206	UIMC1	chr5	-	176968554	176969291	176969052	176969291	176958092	176958154	4823	83,68,61,132,108,61,132,80,116,62,128	5,5,3,6,10,6,4,10,4,5,10	83,67,89,116,98,138,102,109,95	0,2,3,0,0,2,5,0,2	598	100	1.17290888113e-09	3.29549559827e-07	0.735,0.695,0.773,0.786,0.644,0.63,0.847,0.572,0.829,0.675,0.682	1.0,0.849,0.832,1.0,1.0,0.92,0.773,1.0,0.888	-0.203
5005	ENSG00000102977	ACD	chr16	-	67659228	67659613	67659536	67659613	67658927	67659079	5005	11,13,23,38,20,12,7,46,27,13,7	0,0,0,0,3,0,0,0,1,0,0	26,27,9,18,5,51,32,39,1	0,0,2,0,4,2,0,6,0	408	100	0.00133016367745	0.0277835147017	1.0,1.0,1.0,1.0,0.62,1.0,1.0,1.0,0.869,1.0,1.0	1.0,1.0,0.524,1.0,0.235,0.862,1.0,0.614,1.0	0.15
5012	ENSG00000213614	HEXA	chr15	-	72348030	72348134	72348047	72348134	72345445	72346325	5012	0,0,0,4,3,0,0,0,0,1,0	4,13,2,14,9,12,7,4,2,2,6	3,6,4,2,10,0,4,3,1	16,10,10,20,4,12,7,6,0	117	100	3.24723037348e-08	5.6566753106e-06	0.0,0.0,0.0,0.196,0.222,0.0,0.0,0.0,0.0,0.299,0.0	0.138,0.339,0.255,0.079,0.681,0.0,0.328,0.299,1.0	-0.281
5015	ENSG00000213614	HEXA	chr15	-	72348030	72348134	72348047	72348134	72346526	72346710	5015	0,0,0,4,3,0,0,0,0,1,0	4,6,2,10,8,4,4,3,5,2,4	2,6,4,2,10,0,4,2,3	0,13,9,7,11,13,6,0,0	117	100	3.3170861613e-09	7.84317784564e-07	0.0,0.0,0.0,0.255,0.243,0.0,0.0,0.0,0.0,0.299,0.0	1.0,0.283,0.275,0.196,0.437,0.0,0.363,1.0,1.0	-0.434
5031	ENSG00000116698	SMG7	chr1	+	183542075	183542502	183542075	183542364	183544352	183544497	5031	217,111,102,219,286,60,218,254,238,289,281	205,137,76,190,182,81,117,165,170,234,266	144,146,262,113,237,234,272,135,55	251,206,222,270,183,206,245,122,92	238	100	0.00060790869169	0.0141954013529	0.308,0.254,0.361,0.326,0.398,0.237,0.439,0.393,0.37,0.342,0.307	0.194,0.229,0.331,0.15,0.352,0.323,0.318,0.317,0.201	0.071
5044	ENSG00000183696	UPP1	chr7	+	48101823	48101982	48101823	48101870	48103781	48103991	5044	11,16,6,66,39,2,22,22,26,33,52	2,2,0,30,11,0,0,4,0,2,4	20,45,43,47,74,76,33,70,16	0,0,0,0,8,8,2,0,0	212	100	0.000457408533916	0.0113829380869	0.722,0.791,1.0,0.509,0.626,1.0,1.0,0.722,1.0,0.886,0.86	1.0,1.0,1.0,1.0,0.814,0.818,0.886,1.0,1.0	-0.118
5072	ENSG00000188321	ZNF559	chr19	+	9337795	9338017	9337795	9337858	9338493	9338582	5072	6,62,26,36,35,28,30,51,37,28,51	2,2,6,6,6,9,0,26,9,6,10	42,16,27,47,57,49,29,13,23	0,3,0,0,0,0,4,0,8	259	100	2.19661971401e-06	0.000163526134265	0.537,0.923,0.626,0.698,0.693,0.546,1.0,0.431,0.613,0.643,0.663	1.0,0.673,1.0,1.0,1.0,1.0,0.737,1.0,0.526	-0.212
5120	ENSG00000167785	ZNF558	chr19	-	8821441	8822091	8822002	8822091	8821179	8821306	5120	29,16,26,44,25,27,5,18,17,21,10	15,24,5,32,21,13,5,30,21,10,11	45,24,34,83,68,11,60,23,60	10,12,7,1,30,13,33,8,0	661	100	0.000501342413433	0.0122316314314	0.226,0.092,0.44,0.172,0.153,0.239,0.131,0.083,0.109,0.241,0.121	0.405,0.232,0.424,0.926,0.255,0.113,0.216,0.303,1.0	-0.248
5306	ENSG00000187147	RNF220	chr1	+	44635544	44635666	44635544	44635588	44636029	44636162	5306	185,125,116,186,123,132,87,163,175,121,127	263,170,146,326,435,139,390,564,475,429,494	216,122,160,249,238,267,329,156,76	364,277,514,238,296,394,392,252,129	178	100	0.000894953915253	0.0196844661663	0.283,0.292,0.309,0.243,0.137,0.348,0.111,0.14,0.171,0.137,0.126	0.25,0.198,0.149,0.37,0.311,0.276,0.32,0.258,0.249	-0.056
5333	ENSG00000163743	RCHY1	chr4	-	75491582	75491637	75491610	75491637	75490580	75490701	5333	2,0,0,2,4,2,0,8,1,8,1	64,21,14,97,98,34,94,129,119,120,120	2,6,2,5,13,4,0,2,6	75,43,45,16,27,37,64,15,28	128	100	3.12916287992e-07	3.32378154684e-05	0.024,0.0,0.0,0.016,0.031,0.044,0.0,0.046,0.007,0.05,0.006	0.02,0.098,0.034,0.196,0.273,0.078,0.0,0.094,0.143	-0.084
5343	ENSG00000155096	AZIN1	chr8	-	102849986	102850144	102849998	102850144	102843550	102843747	5343	1,1,1,10,12,1,0,8,2,2,0	25,5,6,26,24,6,10,35,31,27,33	0,0,1,0,0,0,0,1,0	32,16,12,13,6,4,9,19,11	112	100	3.04219427427e-10	9.81389338107e-08	0.034,0.152,0.13,0.256,0.309,0.13,0.0,0.169,0.054,0.062,0.0	0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.045,0.0	0.105
5373	ENSG00000120699	EXOSC8	chr13	+	37000787	37001723	37000787	37000822	37002272	37002309	5373	11,24,22,25,13,12,4,15,22,8,12	16,5,13,17,3,2,7,10,15,9,9	12,28,18,23,34,24,27,13,17	4,4,5,2,0,5,7,2,0	1001	100	5.72563260842e-05	0.00224522141107	0.064,0.324,0.145,0.128,0.302,0.375,0.054,0.13,0.128,0.082,0.118	0.231,0.412,0.265,0.535,1.0,0.324,0.278,0.394,1.0	-0.325
5374	ENSG00000120699	EXOSC8	chr13	+	37000787	37001801	37000787	37000822	37002272	37002309	5374	13,24,24,26,17,12,8,20,25,15,21	16,5,13,17,3,2,7,10,15,9,9	12,29,20,27,36,31,28,15,20	4,4,5,2,0,5,7,2,0	1079	100	0.000160384183451	0.00491882478119	0.07,0.308,0.146,0.124,0.344,0.357,0.096,0.156,0.134,0.134,0.178	0.218,0.402,0.27,0.556,1.0,0.365,0.27,0.41,1.0	-0.313
5476	ENSG00000144061	NPHP1	chr2	-	110164235	110164730	110164687	110164730	110163047	110163132	5476	30,41,34,24,27,17,24,37,25,19,32	4,0,8,4,3,1,6,3,6,2,5	30,14,49,57,57,65,56,53,80	0,0,0,7,0,0,2,4,14	552	100	0.000488581761196	0.0120553743343	0.576,1.0,0.435,0.521,0.62,0.755,0.42,0.691,0.43,0.632,0.537	1.0,1.0,1.0,0.596,1.0,1.0,0.835,0.706,0.509	-0.248
5477	ENSG00000144061	NPHP1	chr2	-	110164519	110164730	110164687	110164730	110163047	110163132	5477	19,30,24,18,25,14,22,28,20,8,28	4,0,8,4,3,1,6,3,6,2,5	28,6,35,49,37,45,51,43,61	0,0,0,7,0,0,2,4,14	268	100	0.000687007776523	0.015788490062	0.639,1.0,0.528,0.627,0.757,0.839,0.578,0.777,0.554,0.599,0.676	1.0,1.0,1.0,0.723,1.0,1.0,0.905,0.8,0.619	-0.206
5604	ENSG00000291203	NA	chr4	+	119512812	119512970	119512812	119512920	119528739	119528789	5604	18,18,14,27,50,16,12,25,56,8,8	0,0,0,0,2,0,0,0,0,3,1	7,44,7,34,41,26,19,16,2	0,2,10,0,12,0,0,2,0	150	100	2.8039956445e-05	0.00126543015874	1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0,1.0,0.64,0.842	1.0,0.936,0.318,1.0,0.695,1.0,1.0,0.842,1.0	0.082
5701	ENSG00000149311	ATM	chr11	+	108294926	108296393	108294926	108295059	108297286	108297382	5701	104,111,57,160,80,88,127,99,125,76,67	17,11,9,46,24,10,31,23,31,62,29	148,150,124,309,244,152,204,142,42	21,10,33,4,8,37,33,14,8	1434	100	0.000567753857054	0.0134378698232	0.299,0.413,0.306,0.195,0.189,0.38,0.222,0.231,0.219,0.079,0.139	0.33,0.511,0.208,0.843,0.68,0.223,0.301,0.414,0.268	-0.177
5716	ENSG00000242086	MUC20-OT1	chr3	+	195708133	195708435	195708133	195708268	195708746	195708801	5716	11,26,28,54,37,32,10,23,15,25,11	0,2,1,0,10,1,6,2,2,1,0	34,21,22,54,38,48,28,25,55	0,1,2,0,0,6,1,2,0	267	100	0.00216894610536	0.0403664969609	1.0,0.83,0.913,1.0,0.581,0.923,0.384,0.812,0.737,0.904,1.0	1.0,0.887,0.805,1.0,1.0,0.75,0.913,0.824,1.0	-0.083
5717	ENSG00000242086	MUC20-OT1	chr3	+	195708133	195708387	195708133	195708268	195708746	195708807	5717	9,25,21,39,32,23,9,19,13,17,8	0,2,1,0,10,1,6,2,2,1,0	37,19,7,50,38,40,20,21,32	0,1,2,0,0,6,1,2,0	219	100	0.00223141896132	0.0414406378531	1.0,0.851,0.906,1.0,0.594,0.913,0.407,0.813,0.748,0.886,1.0	1.0,0.897,0.615,1.0,1.0,0.753,0.901,0.827,1.0	-0.059
5841	ENSG00000122507	BBS9	chr7	+	33152700	33152855	33152700	33152851	33155637	33155702	5841	4,0,1,8,2,6,0,8,7,10,5	87,76,87,123,67,144,29,114,134,123,82	0,2,0,13,5,17,5,2,15	63,25,114,104,35,37,90,51,26	104	100	0.000837170563746	0.018601417373	0.042,0.0,0.011,0.059,0.028,0.039,0.0,0.063,0.048,0.073,0.055	0.0,0.071,0.0,0.107,0.121,0.306,0.051,0.036,0.357	-0.079
5912	ENSG00000182511	FES	chr15	+	90885036	90885585	90885036	90885258	90886960	90887057	5912	15,4,24,11,7,12,14,25,12,17,4	4,4,0,0,0,0,0,2,2,4,0	5,54,19,50,20,20,32,5,52	0,0,1,0,0,0,1,2,3	427	100	0.00177948580254	0.0345966994199	0.468,0.19,1.0,1.0,1.0,1.0,1.0,0.745,0.584,0.499,1.0	1.0,1.0,0.817,1.0,1.0,1.0,0.882,0.369,0.802	-0.103
5958	ENSG00000135506	OS9	chr12	+	57718992	57720263	57718992	57719182	57720405	57720518	5958	268,123,117,395,257,112,229,347,268,208,209	54,33,21,110,69,15,39,153,112,80,62	318,329,291,249,226,370,414,223,117	14,35,70,10,27,89,45,50,11	1181	100	7.77907824312e-06	0.000460856774963	0.296,0.24,0.321,0.233,0.24,0.387,0.332,0.161,0.168,0.18,0.222	0.658,0.443,0.26,0.678,0.415,0.26,0.438,0.274,0.474	-0.181
6070	ENSG00000122417	ODF2L	chr1	-	86385457	86387086	86386914	86387086	86384675	86384801	6070	356,206,311,462,461,122,554,520,450,564,541	8,1,8,6,5,0,7,21,11,11,23	319,251,448,269,288,397,410,304,175	0,2,14,6,0,2,4,0,4	1557	100	0.00264473193169	0.0473010577516	0.741,0.93,0.714,0.832,0.856,1.0,0.836,0.614,0.724,0.767,0.602	1.0,0.89,0.673,0.742,1.0,0.927,0.868,1.0,0.738	-0.088
6072	ENSG00000122417	ODF2L	chr1	-	86386345	86387086	86386914	86387086	86385457	86385590	6072	88,56,85,120,169,46,116,149,98,168,136	9,15,13,9,20,4,35,40,19,23,47	113,68,186,99,111,104,141,105,71	6,14,7,14,7,10,7,8,0	669	100	0.000138247084928	0.00447820436428	0.594,0.358,0.494,0.666,0.558,0.632,0.331,0.358,0.435,0.522,0.302	0.738,0.421,0.799,0.514,0.703,0.609,0.751,0.662,1.0	-0.211
6074	ENSG00000122417	ODF2L	chr1	-	86386618	86387086	86386914	86387086	86385457	86385590	6074	47,22,30,46,71,9,81,59,58,124,98	9,15,13,9,20,4,35,40,19,23,47	63,31,113,36,66,64,77,63,15	6,14,7,14,7,10,7,8,0	396	100	0.000200202180441	0.0058712491301	0.569,0.27,0.368,0.563,0.473,0.362,0.369,0.271,0.435,0.577,0.345	0.726,0.359,0.803,0.394,0.704,0.618,0.735,0.665,1.0	-0.249
6111	ENSG00000152556	PFKM	chr12	+	48134942	48135383	48134942	48135038	48137720	48137846	6111	527,233,120,900,742,166,241,1129,985,556,343	1,6,10,10,5,1,4,20,2,8,3	544,441,373,184,116,323,443,257,146	9,11,3,11,11,5,0,3,15	445	100	0.000542344266858	0.0129775235284	0.992,0.897,0.729,0.953,0.971,0.974,0.931,0.927,0.991,0.94,0.963	0.931,0.9,0.965,0.79,0.703,0.936,1.0,0.951,0.686	0.06
6135	ENSG00000310517	CAST	chr5	+	96318472	96319355	96318472	96318544	96379565	96379652	6135	4,12,17,5,1,3,21,7,12,7,7	0,2,0,2,0,1,0,6,0,4,2	0,15,17,8,5,12,5,31,8	4,0,0,0,0,0,0,0,0	911	100	2.01409615108e-06	0.000155245818371	1.0,0.397,1.0,0.215,1.0,0.248,1.0,0.114,1.0,0.161,0.278	0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.306
6142	ENSG00000114423	CBLB	chr3	-	105681292	105681610	105681478	105681610	105678430	105678571	6142	0,6,0,6,2,1,1,0,6,1,5	7,9,8,22,2,25,11,13,16,12,11	3,6,9,4,3,2,11,3,2	21,17,8,2,2,1,11,7,5	286	100	0.000139887994239	0.00449603110635	0.0,0.189,0.0,0.087,0.259,0.014,0.031,0.0,0.116,0.028,0.137	0.048,0.11,0.282,0.412,0.344,0.412,0.259,0.13,0.123	-0.157
6157	ENSG00000146005	PSD2	chr5	+	139822725	139822787	139822725	139822784	139833701	139833791	6157	0,0,0,1,6,3,0,11,10,5,3	25,53,30,59,45,35,10,22,45,27,18	4,3,2,4,8,8,8,4,0	11,25,6,7,7,7,9,33,20	103	100	0.000188196984114	0.00559452468134	0.0,0.0,0.0,0.016,0.115,0.077,0.0,0.327,0.177,0.152,0.139	0.261,0.104,0.244,0.357,0.526,0.526,0.463,0.105,0.0	-0.196
6283	ENSG00000085662	AKR1B1	chr7	-	134447460	134448061	134447979	134448061	134447297	134447381	6283	5,12,0,18,5,7,13,14,8,11,6	40,43,46,110,93,35,40,119,115,89,35	26,11,5,21,57,30,19,12,32	50,84,55,13,52,96,95,58,1	619	100	7.88377261418e-06	0.000460856774963	0.02,0.043,0.0,0.026,0.009,0.031,0.05,0.019,0.011,0.02,0.027	0.077,0.021,0.014,0.207,0.15,0.048,0.031,0.032,0.838	-0.134
6294	ENSG00000125124	BBS2	chr16	-	56500853	56502456	56501352	56502456	56498436	56499907	6294	195,266,189,374,329,217,171,295,369,189,153	6,2,1,2,1,1,6,1,2,2,5	273,294,231,265,251,361,234,175,104	4,7,3,15,15,11,4,6,0	599	100	1.49239404057e-06	0.000120358815679	0.844,0.957,0.969,0.969,0.982,0.973,0.826,0.98,0.969,0.94,0.836	0.919,0.875,0.928,0.747,0.736,0.846,0.907,0.83,1.0	0.066
6303	ENSG00000125124	BBS2	chr16	-	56519745	56520049	56519956	56520049	56514452	56514680	6303	94,154,71,276,184,132,7,207,315,17,10	3,5,3,4,3,4,0,7,6,0,0	161,230,54,64,77,182,90,92,95	16,7,2,0,0,3,18,5,4	311	100	0.00200725309287	0.0380069009541	0.91,0.908,0.884,0.957,0.952,0.914,1.0,0.905,0.944,1.0,1.0	0.764,0.914,0.897,1.0,1.0,0.951,0.617,0.855,0.884	0.067
6356	ENSG00000001497	LAS1L	chrX	-	65528875	65529258	65529211	65529258	65528259	65528369	6356	75,33,44,81,69,39,65,64,49,55,46	18,19,18,38,15,16,29,44,31,41,18	84,61,66,171,205,98,66,84,19	49,24,16,0,3,15,8,20,16	436	100	0.00049157731767	0.0120950238331	0.489,0.285,0.359,0.328,0.513,0.359,0.34,0.25,0.266,0.235,0.37	0.282,0.368,0.486,1.0,0.94,0.6,0.654,0.491,0.214	-0.215
6357	ENSG00000001497	LAS1L	chrX	-	65528963	65529258	65529211	65529258	65528259	65528369	6357	53,29,32,51,41,32,44,43,29,36,20	18,19,18,38,15,16,29,44,31,41,18	35,35,38,129,139,62,35,66,11	49,24,16,0,3,15,8,20,16	348	100	0.0026552095322	0.0473565974567	0.458,0.305,0.338,0.278,0.44,0.365,0.304,0.219,0.212,0.201,0.242	0.17,0.295,0.406,1.0,0.93,0.543,0.557,0.487,0.165	-0.2
