ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4972	ENSG00000253764	KBTBD11-AS1	chr8	-	1972539	1973036	1972539	1972663	1973147	1973345	4972	43,72,70,65,148,83,53,68,26,58,49,43,90,38,61,59,91,72,85,68,19	2,7,3,8,0,1,0,2,1,3,8,2,9,4,1,2,2,0,5,10,4	130,86,72,65,91,44,47,23	1,3,0,0,1,1,0,1	448	75	5.49133805094e-09	2.37457018034e-06	0.783,0.633,0.796,0.576,1.0,0.933,1.0,0.851,0.813,0.764,0.506,0.783,0.626,0.614,0.911,0.832,0.884,1.0,0.74,0.532,0.443	0.956,0.828,1.0,1.0,0.938,0.88,1.0,0.794	-0.162
5072	ENSG00000104365	IKBKB	chr8	+	42320674	42320844	42320734	42320844	42319269	42319421	5072	6,10,9,12,13,5,6,5,8,5,13,11,9,11,2,7,13,8,15,11,3	4,1,1,2,0,1,2,1,1,1,2,1,1,2,1,2,3,1,2,11,0	9,11,10,12,12,10,6,7	5,6,2,5,8,7,2,17	135	75	7.81751308232e-06	0.00109792628178	0.455,0.847,0.833,0.769,1.0,0.735,0.625,0.735,0.816,0.735,0.783,0.859,0.833,0.753,0.526,0.66,0.707,0.816,0.806,0.357,1.0	0.5,0.505,0.735,0.571,0.455,0.442,0.625,0.186	0.243
5230	ENSG00000110080	ST3GAL4	chr11	+	126413329	126413648	126413504	126413648	126409267	126409411	5230	3,5,3,5,6,2,7,8,2,8,10,1,3,0,9,9,7,2,8,18,0	29,22,16,33,15,24,19,9,15,21,21,14,15,20,15,23,24,36,47,192,7	3,3,12,11,10,3,1,20	11,11,21,10,11,8,19,30	250	75	7.56845456951e-06	0.00108929816331	0.03,0.064,0.053,0.043,0.107,0.024,0.1,0.211,0.038,0.103,0.125,0.021,0.057,0.0,0.153,0.105,0.08,0.016,0.049,0.027,0.0	0.076,0.076,0.146,0.248,0.214,0.101,0.016,0.167	-0.064
5256	ENSG00000166501	PRKCB	chr16	+	24214657	24220611	24219960	24220611	24191089	24191230	5256	14117,9030,8376,14463,6544,11164,9939,9082,13501,11352,12048,11851,12574,6678,8037,10271,11201,12875,21772,23394,9839	42,26,33,112,12,26,36,51,40,43,26,30,50,31,14,37,21,35,77,115,26	20945,7497,18735,11578,11950,14930,17443,5523	41,17,58,10,26,29,38,7	5378	75	7.56986726635e-08	2.14462170553e-05	0.824,0.829,0.78,0.643,0.884,0.857,0.794,0.713,0.825,0.786,0.866,0.846,0.778,0.75,0.889,0.795,0.881,0.837,0.798,0.739,0.841	0.877,0.86,0.818,0.942,0.865,0.878,0.865,0.917	-0.07
5269	ENSG00000160145	KALRN	chr3	+	124434306	124434525	124434333	124434525	124430655	124430775	5269	287,263,255,280,155,211,231,226,245,259,385,166,246,145,165,206,253,304,447,420,175	22,11,6,12,16,17,25,15,16,21,20,17,18,4,10,13,15,23,27,26,9	261,222,314,223,346,255,282,297	45,19,36,27,62,29,34,41	102	75	4.77395900589e-15	1.12065277693e-11	0.906,0.946,0.969,0.945,0.877,0.901,0.872,0.917,0.918,0.901,0.934,0.878,0.909,0.964,0.924,0.921,0.925,0.907,0.924,0.922,0.935	0.81,0.896,0.865,0.859,0.804,0.866,0.859,0.842	0.069
5338	ENSG00000145362	ANK2	chr4	+	113317706	113317809	113317721	113317809	113313683	113313695	5338	116,49,45,83,43,45,63,60,64,57,56,65,71,38,36,49,50,73,104,193,43	83,69,27,92,86,30,71,80,94,67,44,84,85,34,31,48,42,46,59,128,17	63,47,60,69,94,60,42,78	194,101,192,228,302,162,177,97	90	75	0	0.0	0.538,0.372,0.581,0.429,0.294,0.556,0.425,0.385,0.362,0.415,0.515,0.392,0.41,0.482,0.492,0.46,0.498,0.569,0.595,0.557,0.678	0.213,0.279,0.207,0.201,0.206,0.236,0.165,0.401	0.238
5842	ENSG00000197555	SIPA1L1	chr14	+	71704720	71705340	71705221	71705340	71702380	71702505	5842	275,196,155,321,176,228,165,197,253,272,233,231,264,158,242,198,236,296,466,293,130	39,37,43,27,32,41,54,22,37,63,61,29,33,17,32,37,51,23,73,70,32	365,234,373,198,182,261,290,118	28,19,19,16,14,13,13,17	576	75	8.28118795759e-10	5.03986964886e-07	0.479,0.408,0.319,0.608,0.417,0.42,0.285,0.538,0.471,0.36,0.332,0.509,0.51,0.548,0.496,0.411,0.376,0.626,0.454,0.353,0.346	0.629,0.616,0.719,0.617,0.629,0.723,0.744,0.475	-0.203
5868	ENSG00000242588	NA	chr7	+	128533644	128533730	128533647	128533730	128531706	128531800	5868	5,6,13,5,7,10,10,3,7,5,6,3,8,8,6,4,3,1,4,7,1	2,2,3,5,3,0,1,2,1,2,0,2,1,3,0,2,2,0,2,6,1	2,4,12,1,13,2,6,3	1,0,0,0,5,0,1,1	78	75	9.11045802802e-05	0.00813603512589	0.706,0.743,0.806,0.49,0.692,1.0,0.906,0.591,0.871,0.706,1.0,0.591,0.885,0.719,1.0,0.658,0.591,1.0,0.658,0.529,0.49	0.658,1.0,1.0,1.0,0.714,1.0,0.852,0.743	-0.126
6031	ENSG00000135926	TMBIM1	chr2	-	218277934	218278165	218277934	218277974	218278514	218278565	6031	9,27,23,29,16,7,17,9,10,31,25,19,19,24,14,12,21,16,35,31,10	25,109,91,152,40,28,35,21,18,55,66,20,83,187,29,40,80,37,264,324,124	21,25,7,24,29,11,18,32	15,117,12,32,58,17,8,29	266	75	7.02455538182e-10	4.61709976136e-07	0.092,0.065,0.067,0.051,0.101,0.066,0.12,0.108,0.135,0.137,0.096,0.211,0.061,0.035,0.12,0.078,0.069,0.109,0.036,0.026,0.022	0.283,0.057,0.141,0.175,0.124,0.154,0.388,0.237	-0.109
6170	ENSG00000147050	KDM6A	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	6170	53,28,21,85,67,41,26,66,38,48,16,24,39,54,46,60,46,56,73,74,26	0,1,0,0,2,1,1,2,2,1,2,3,2,0,1,0,2,0,2,11,0	36,44,45,25,34,30,43,16	0,3,3,0,1,0,0,0	850	75	2.18904817878e-05	0.00258780141538	1.0,0.712,1.0,1.0,0.747,0.783,0.696,0.744,0.626,0.809,0.414,0.414,0.632,1.0,0.802,1.0,0.67,1.0,0.763,0.372,1.0	1.0,0.564,0.57,1.0,0.75,1.0,1.0,1.0	-0.09
6222	ENSG00000255910	NA	chr12	+	19974624	19974727	19974627	19974727	19974440	19974504	6222	3,5,1,1,7,4,4,1,1,4,4,1,4,3,1,6,6,6,26,14,5	0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,2,1,5,6,4,2	2,1,1,4,1,4,1,1	1,0,0,0,0,0,0,0	78	75	0.000648541907304	0.0373239078104	1.0,0.828,0.49,0.49,1.0,0.794,0.794,1.0,1.0,1.0,0.658,1.0,1.0,0.743,1.0,0.743,0.852,0.536,0.806,0.771,0.706	0.658,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.138
6356	ENSG00000255717	SNHG1	chr11	-	62854518	62854938	62854518	62854551	62855132	62855216	6356	34,21,30,82,32,52,37,37,41,30,38,45,55,50,57,38,38,73,119,198,98	1,1,2,1,2,0,0,0,0,1,0,0,0,1,0,0,3,1,0,31,5	49,43,32,20,23,13,22,27	0,2,0,0,0,0,0,0	462	75	2.74086337071e-07	6.08619823074e-05	0.847,0.773,0.709,0.93,0.722,1.0,1.0,1.0,1.0,0.83,1.0,1.0,1.0,0.89,1.0,1.0,0.673,0.922,1.0,0.509,0.761	1.0,0.777,1.0,1.0,1.0,1.0,1.0,1.0	-0.088
6665	ENSG00000213930	GALT	chr9	+	34647540	34648171	34648114	34648171	34647088	34647258	6665	130,129,114,115,105,113,125,90,84,226,71,99,96,70,103,111,146,84,147,132,46	2,3,2,8,1,6,2,2,2,5,7,0,4,1,0,1,1,4,5,5,1	105,148,139,168,180,113,102,177	2,0,1,1,0,2,1,3	649	75	6.8698308372e-06	0.000998982834663	0.883,0.832,0.868,0.624,0.924,0.685,0.878,0.839,0.829,0.839,0.54,1.0,0.735,0.89,1.0,0.928,0.944,0.708,0.773,0.753,0.842	0.858,1.0,0.941,0.951,1.0,0.867,0.922,0.872	-0.102
6667	ENSG00000213930	GALT	chr9	+	34648047	34648171	34648114	34648171	34647088	34647258	6667	9,17,16,6,6,5,8,8,9,21,8,9,8,6,15,4,19,4,6,10,2	2,3,2,8,1,6,2,2,2,5,7,0,4,1,0,1,1,4,5,5,1	10,14,16,10,16,10,6,17	2,0,1,1,0,2,1,3	142	75	7.01612129539e-05	0.00666409856219	0.704,0.75,0.809,0.284,0.76,0.306,0.679,0.679,0.704,0.689,0.376,1.0,0.514,0.76,1.0,0.679,0.909,0.346,0.388,0.514,0.514	0.725,1.0,0.894,0.841,1.0,0.725,0.76,0.75	-0.2
6845	ENSG00000290912	NA	chr15	+	23310151	23310297	23310187	23310297	23309606	23309735	6845	19,6,12,29,12,18,3,1,9,15,1,9,11,8,3,10,3,24,20,21,10	0,6,4,1,4,1,2,1,1,11,0,0,0,0,2,8,11,1,14,2,0	2,3,15,10,1,9,19,9	10,17,9,3,10,4,0,8	111	75	0.000195023796829	0.0147678849285	1.0,0.403,0.67,0.951,0.67,0.924,0.503,0.403,0.859,0.48,1.0,1.0,1.0,1.0,0.503,0.458,0.156,0.942,0.491,0.876,1.0	0.119,0.107,0.53,0.693,0.063,0.603,1.0,0.432	0.285
6940	ENSG00000160932	LY6E	chr8	+	143020882	143020991	143020887	143020991	143020261	143020377	6940	17,9,9,15,16,10,12,14,11,32,30,7,11,2,9,12,9,14,44,61,10	4,5,1,4,2,2,4,2,4,3,2,4,6,0,1,0,2,2,10,12,3	16,9,21,17,23,5,11,21	1,3,1,0,1,1,1,4	80	75	0.000615962565359	0.0358918328865	0.799,0.628,0.894,0.779,0.882,0.824,0.738,0.868,0.721,0.909,0.934,0.621,0.632,1.0,0.894,1.0,0.808,0.868,0.805,0.827,0.758	0.938,0.738,0.952,1.0,0.956,0.824,0.912,0.831	-0.075
7113	ENSG00000143842	SOX13	chr1	+	204121870	204121985	204121899	204121985	204117592	204117707	7113	2,2,5,2,2,1,4,3,0,6,1,2,2,0,3,1,3,2,2,3,1	2,7,1,9,13,1,3,2,2,8,12,1,6,1,1,3,6,5,7,23,2	2,1,1,1,2,0,0,0	2,7,2,5,3,4,6,7	104	75	4.8250271886e-05	0.00492452464367	0.419,0.171,0.783,0.138,0.1,0.419,0.49,0.52,0.0,0.351,0.057,0.591,0.194,0.0,0.684,0.194,0.265,0.224,0.171,0.086,0.265	0.419,0.093,0.265,0.126,0.325,0.0,0.0,0.0	0.138
7122	ENSG00000203279	NA	chr9	-	97185441	97185515	97185441	97185512	97186174	97186272	7122	4,2,1,1,1,0,0,0,2,2,1,3,2,0,1,0,1,1,2,0,0	5,8,6,7,4,3,4,3,1,2,3,3,5,4,5,1,4,7,8,6,5	2,1,0,1,4,1,1,5	5,6,5,2,10,5,4,2	78	75	4.77120972068e-05	0.00490003238314	0.435,0.194,0.138,0.121,0.194,0.0,0.0,0.0,0.658,0.49,0.243,0.49,0.278,0.0,0.161,0.0,0.194,0.121,0.194,0.0,0.0	0.278,0.138,0.0,0.325,0.278,0.161,0.194,0.706	-0.074
7339	ENSG00000143469	SYT14	chr1	+	210015180	210017099	210015683	210017099	210013632	210013797	7339	25,40,12,64,21,37,10,21,26,18,3,41,24,30,17,33,23,50,54,63,16	0,2,0,2,2,0,2,0,2,2,0,2,4,1,0,1,2,0,1,9,4	30,18,28,27,29,21,20,10	1,0,0,0,0,0,0,0	578	75	5.78370684678e-12	7.31060545433e-09	1.0,0.722,1.0,0.806,0.577,1.0,0.393,1.0,0.628,0.539,1.0,0.727,0.438,0.796,1.0,0.811,0.599,1.0,0.875,0.476,0.342	0.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.226
7414	ENSG00000196150	ZNF250	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403	7414	3,7,8,6,1,4,3,4,4,5,15,0,5,0,5,1,4,9,6,7,0	14,11,15,19,12,13,16,14,16,14,22,5,20,13,12,11,25,14,18,19,12	1,1,2,2,2,4,2,2	9,8,12,20,23,17,7,31	90	75	0.000244712294535	0.0178716107724	0.152,0.347,0.308,0.208,0.065,0.204,0.135,0.192,0.172,0.229,0.362,0.0,0.172,0.0,0.258,0.07,0.118,0.349,0.217,0.235,0.0	0.085,0.094,0.122,0.077,0.068,0.164,0.192,0.051	0.074
7441	ENSG00000198300	PEG3	chr19	-	56824261	56824514	56824261	56824427	56836017	56836104	7441	56,41,43,56,25,29,44,40,26,53,65,47,40,18,30,40,46,59,47,98,34	132,117,138,125,73,103,109,87,81,133,262,81,119,80,61,100,88,100,174,157,94	78,42,77,68,70,51,52,72	104,46,141,113,139,105,101,108	162	75	2.24450174002e-07	5.33732454188e-05	0.164,0.14,0.126,0.172,0.137,0.115,0.157,0.176,0.129,0.156,0.103,0.212,0.135,0.094,0.185,0.156,0.195,0.215,0.111,0.224,0.143	0.258,0.297,0.202,0.218,0.189,0.184,0.192,0.236	-0.067
7576	ENSG00000290574	NA	chr6	+	30009037	30009177	30009144	30009177	30008584	30008701	7576	5,2,8,1,3,4,8,2,3,7,6,5,4,5,5,5,1,1,4,5,2	0,1,1,3,0,1,0,0,2,1,2,0,0,3,0,0,0,0,10,6,4	4,5,3,6,7,5,6,5	1,0,0,0,0,0,1,2	182	75	1.6077123418e-05	0.0019863104662	1.0,0.452,0.767,0.121,1.0,0.622,1.0,1.0,0.382,0.743,0.553,1.0,1.0,0.407,1.0,1.0,1.0,1.0,0.142,0.256,0.171	0.622,1.0,1.0,1.0,1.0,1.0,0.712,0.507	-0.159
7603	ENSG00000291230	NAPSB	chr19	-	50334306	50334557	50334306	50334405	50334828	50334973	7603	6,6,15,11,2,3,14,2,1,13,13,5,7,8,8,10,10,1,10,10,10	3,1,34,5,1,0,2,0,2,1,17,1,5,1,2,3,1,0,11,12,4	7,4,3,8,7,2,8,2	1,3,0,0,0,3,0,0	227	75	7.18073682039e-05	0.00674250671044	0.398,0.665,0.127,0.421,0.398,1.0,0.698,1.0,0.142,0.811,0.202,0.623,0.316,0.726,0.569,0.524,0.768,1.0,0.231,0.216,0.452	0.698,0.306,1.0,1.0,1.0,0.181,1.0,1.0	-0.236
7740	ENSG00000163904	SENP2	chr3	+	185598957	185599024	185598991	185599024	185598411	185598545	7740	99,91,61,158,42,70,72,53,92,92,84,67,102,54,49,81,66,104,212,299,81	7,4,13,15,7,4,8,11,14,3,8,5,8,7,8,8,4,9,21,22,10	106,79,115,50,61,90,89,92	6,5,4,2,6,8,2,5	109	75	0.000526874327594	0.0320651813001	0.907,0.94,0.764,0.879,0.805,0.923,0.861,0.768,0.819,0.955,0.878,0.902,0.898,0.841,0.808,0.874,0.919,0.888,0.874,0.903,0.848	0.924,0.916,0.952,0.945,0.875,0.886,0.968,0.927	-0.055
7751	ENSG00000113327	GABRG2	chr5	+	162150994	162151753	162151729	162151753	162149107	162149313	7751	90,88,58,241,89,118,66,40,116,92,237,81,115,72,102,78,71,113,160,114,260	78,62,41,149,61,38,34,50,65,63,44,51,51,47,31,38,48,89,119,353,134	146,118,141,98,118,120,130,30	117,99,153,70,154,119,145,44	810	75	4.48343070447e-08	1.39003270445e-05	0.097,0.116,0.116,0.13,0.119,0.223,0.152,0.069,0.142,0.119,0.333,0.128,0.173,0.124,0.234,0.16,0.12,0.105,0.111,0.029,0.152	0.104,0.099,0.079,0.115,0.066,0.085,0.077,0.059	0.055
7781	ENSG00000099814	CEP170B	chr14	+	104889514	104889758	104889619	104889758	104886274	104887978	7781	176,160,202,200,122,172,183,148,155,246,379,156,119,121,100,129,127,216,328,339,61	9,5,11,11,12,2,5,10,4,13,6,6,3,5,3,2,3,5,8,23,0	155,113,192,125,272,157,171,67	17,22,17,13,49,13,21,8	180	75	0	0.0	0.891,0.93,0.884,0.883,0.809,0.973,0.938,0.86,0.942,0.887,0.963,0.915,0.943,0.91,0.933,0.964,0.946,0.947,0.945,0.86,1.0	0.792,0.682,0.825,0.8,0.698,0.834,0.772,0.777	0.148
7807	ENSG00000128694	OSGEPL1	chr2	-	189746659	189747331	189746659	189747168	189750549	189750656	7807	16,32,12,51,22,12,9,13,19,30,37,20,24,28,22,26,24,34,58,76,9	1,0,0,17,2,2,2,3,1,1,1,1,2,2,0,3,1,3,5,4,5	30,29,30,33,35,14,15,40	2,0,0,1,1,1,0,1	238	75	1.21135854569e-07	3.15953073377e-05	0.834,1.0,1.0,0.486,0.776,0.654,0.586,0.577,0.857,0.904,0.921,0.863,0.791,0.815,1.0,0.732,0.883,0.781,0.785,0.857,0.362	0.825,1.0,1.0,0.912,0.917,0.815,1.0,0.926	-0.14
7923	ENSG00000102977	ACD	chr16	-	67658927	67659419	67658927	67659079	67659536	67659613	7923	46,75,85,60,48,86,61,59,78,114,104,62,49,42,46,54,99,84,108,112,20	9,2,7,6,2,3,1,0,1,4,0,5,2,2,3,1,3,2,5,27,4	98,49,55,66,94,50,57,54	0,2,1,0,1,2,2,4	415	75	0.000598478432469	0.035122134294	0.48,0.871,0.687,0.644,0.813,0.838,0.917,1.0,0.934,0.837,1.0,0.691,0.816,0.791,0.735,0.907,0.856,0.884,0.796,0.428,0.475	1.0,0.816,0.909,1.0,0.944,0.819,0.837,0.709	-0.098
8445	ENSG00000152778	IFIT5	chr10	+	89417187	89420997	89417204	89420997	89414567	89414803	8445	1,3,0,7,2,3,0,2,4,1,3,0,2,4,4,4,4,4,4,6,2	29,13,16,21,20,20,18,8,28,16,22,21,10,14,15,20,22,21,28,74,24	1,1,3,1,1,2,0,0	23,22,30,18,14,9,22,10	92	75	0.000413887841335	0.0263604845303	0.027,0.158,0.0,0.214,0.075,0.109,0.0,0.169,0.104,0.048,0.1,0.0,0.14,0.189,0.179,0.14,0.129,0.134,0.104,0.062,0.064	0.034,0.036,0.075,0.043,0.055,0.153,0.0,0.0	0.053
8568	ENSG00000186594	MIR22HG	chr17	-	1711503	1712646	1711503	1712399	1713702	1714014	8568	43,32,21,46,15,18,24,32,20,25,133,32,29,16,24,25,12,43,51,175,64	3,2,0,3,1,1,2,1,0,1,0,1,0,0,1,1,2,0,4,9,7	41,22,40,13,45,22,23,22	1,0,0,0,1,1,3,0	322	75	2.41990137051e-06	0.000399068409282	0.77,0.788,1.0,0.781,0.777,0.807,0.736,0.882,1.0,0.853,1.0,0.882,1.0,1.0,0.848,0.853,0.583,1.0,0.748,0.819,0.68	0.905,1.0,1.0,1.0,0.913,0.837,0.641,1.0	-0.064
8717	ENSG00000163374	YY1AP1	chr1	-	155659500	155660933	155659500	155660913	155661306	155661423	8717	8,11,4,9,7,2,7,11,6,7,6,8,11,4,5,7,9,7,12,24,9	33,22,23,58,22,33,22,19,23,40,49,32,34,36,27,23,26,31,86,51,26	13,11,16,14,10,7,16,8	41,18,33,35,32,20,34,18	95	75	0.000911062943334	0.0478167905037	0.161,0.283,0.121,0.109,0.201,0.046,0.201,0.314,0.171,0.121,0.088,0.165,0.203,0.081,0.128,0.194,0.215,0.151,0.099,0.271,0.215	0.2,0.325,0.277,0.24,0.198,0.216,0.271,0.26	-0.08
8880	ENSG00000213928	IRF9	chr14	+	24164613	24165962	24165846	24165962	24164062	24164134	8880	170,263,231,395,204,153,195,136,150,502,821,159,253,201,168,231,288,201,379,405,102	3,6,3,2,1,2,0,0,1,11,3,0,4,5,1,2,1,1,8,30,6	170,207,90,111,208,73,133,285	0,1,2,3,0,0,0,1	1308	75	3.98659780132e-06	0.000623883572108	0.765,0.715,0.815,0.919,0.921,0.814,1.0,1.0,0.896,0.724,0.94,1.0,0.784,0.697,0.906,0.869,0.943,0.92,0.731,0.436,0.494	1.0,0.922,0.721,0.68,1.0,1.0,1.0,0.942	-0.085
8882	ENSG00000213928	IRF9	chr14	+	24165053	24165962	24165846	24165962	24164062	24164955	8882	74,97,92,162,85,83,89,56,58,210,302,73,108,87,89,105,127,93,142,87,29	12,21,17,30,16,12,20,11,14,41,110,3,22,15,14,8,19,19,74,71,16	76,83,42,39,79,29,62,111	20,33,16,11,23,14,20,47	868	75	0.000450437628289	0.0283585866209	0.348,0.285,0.319,0.318,0.315,0.374,0.278,0.305,0.264,0.307,0.192,0.678,0.298,0.334,0.355,0.531,0.366,0.297,0.142,0.096,0.135	0.247,0.179,0.185,0.235,0.229,0.152,0.211,0.169	0.11
8883	ENSG00000213928	IRF9	chr14	+	24165056	24165962	24165846	24165962	24164062	24164955	8883	75,100,95,164,90,83,93,58,59,214,305,76,111,92,90,105,130,93,143,95,30	12,21,17,30,16,12,20,11,14,41,110,3,22,15,14,8,19,19,74,71,16	74,83,43,42,84,29,62,112	20,33,16,11,23,14,20,47	865	75	0.000359138772082	0.0235114275014	0.351,0.292,0.326,0.322,0.328,0.375,0.287,0.314,0.268,0.312,0.194,0.687,0.304,0.347,0.358,0.532,0.372,0.298,0.144,0.104,0.14	0.243,0.179,0.189,0.249,0.241,0.152,0.212,0.171	0.112
9374	ENSG00000170579	DLGAP1	chr18	-	3581874	3582248	3581874	3582164	3729134	3729375	9374	235,225,220,317,74,230,193,196,200,185,162,150,217,109,156,200,171,290,435,562,204	22,16,20,30,3,19,25,23,17,27,53,13,25,14,13,16,22,33,40,37,24	303,98,336,107,259,232,231,83	13,6,17,5,22,11,14,4	159	75	1.89217726265e-07	4.57239070292e-05	0.834,0.869,0.838,0.833,0.921,0.851,0.785,0.801,0.847,0.764,0.59,0.845,0.804,0.786,0.85,0.855,0.786,0.806,0.837,0.878,0.8	0.917,0.885,0.903,0.91,0.847,0.909,0.886,0.907	-0.077
9446	ENSG00000151067	CACNA1C	chr12	+	2674483	2674642	2674540	2674642	2668932	2669035	9446	9,15,13,23,10,20,13,10,18,22,52,16,13,14,7,8,11,12,14,5,6	51,30,45,34,31,47,37,25,34,61,70,37,41,17,25,32,29,36,56,28,24	12,7,14,13,21,12,9,8	51,42,46,43,85,35,44,57	132	75	0.00070986669754	0.0398106811399	0.091,0.221,0.141,0.278,0.155,0.195,0.166,0.185,0.231,0.17,0.297,0.197,0.153,0.319,0.137,0.124,0.177,0.159,0.124,0.092,0.124	0.118,0.087,0.147,0.147,0.123,0.163,0.104,0.074	0.058
9658	ENSG00000067365	METTL22	chr16	+	8644528	8644725	8644556	8644725	8642462	8642565	9658	2,4,1,2,4,3,5,2,0,4,7,4,2,1,3,2,0,1,6,3,8	7,13,16,16,13,28,16,9,10,23,22,10,10,11,9,7,9,8,26,43,7	1,0,1,3,5,1,1,1	17,13,19,23,21,10,16,27	103	75	0.000340964085908	0.0227049703298	0.172,0.183,0.044,0.083,0.183,0.072,0.185,0.139,0.0,0.112,0.188,0.226,0.127,0.062,0.195,0.172,0.0,0.083,0.144,0.048,0.454	0.041,0.0,0.037,0.087,0.148,0.068,0.044,0.026	0.08
9969	ENSG00000114867	EIF4G1	chr3	+	184317746	184317816	184317749	184317816	184317320	184317497	9969	7,4,5,4,5,4,4,3,4,5,4,8,0,4,3,2,5,7,15,26,4	2,2,2,2,3,0,3,2,2,1,1,2,4,1,1,5,1,0,6,7,2	2,4,3,0,7,3,8,7	2,0,0,1,3,0,0,2	78	75	0.000966264957939	0.049773246987	0.771,0.658,0.706,0.658,0.616,1.0,0.562,0.591,0.658,0.828,0.794,0.794,0.0,0.794,0.743,0.278,0.828,1.0,0.706,0.781,0.658	0.49,1.0,1.0,0.0,0.692,1.0,1.0,0.771	-0.057
10018	ENSG00000310526	WASH7P	chr1	-	15795	16310	15795	15947	16606	16765	10018	26,20,18,37,26,9,17,22,17,22,55,36,20,17,9,35,15,6,25,24,4	0,1,0,0,0,0,1,0,1,1,14,0,0,0,0,0,0,0,1,1,0	27,63,26,16,52,62,14,49	5,2,0,0,6,0,1,3	438	75	2.4176072666e-07	5.51751702844e-05	1.0,0.774,1.0,1.0,1.0,1.0,0.744,1.0,0.744,0.79,0.402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.811,0.804,1.0	0.48,0.844,1.0,1.0,0.597,1.0,0.706,0.737	0.113
10035	ENSG00000310526	WASH7P	chr1	-	16857	17742	16857	17048	17914	18061	10035	38,63,52,38,58,25,64,26,19,75,73,41,33,17,39,20,60,30,30,11,3	0,0,0,1,0,2,1,0,1,2,3,0,0,0,0,0,1,0,2,5,0	55,36,23,53,65,40,27,34	1,4,5,1,3,1,2,0	769	75	1.32888389182e-09	7.52973107255e-07	1.0,1.0,1.0,0.788,1.0,0.549,0.862,1.0,0.649,0.785,0.704,1.0,1.0,1.0,1.0,1.0,0.854,1.0,0.594,0.177,1.0	0.843,0.467,0.31,0.838,0.679,0.796,0.568,1.0	0.168
10101	ENSG00000157450	RNF111	chr15	+	59084101	59084254	59084128	59084254	59080935	59081284	10101	2,2,1,3,3,5,3,2,2,0,0,1,8,0,1,2,0,1,4,5,3	12,13,9,20,12,8,15,11,10,12,11,5,14,12,2,4,9,18,11,18,2	0,2,0,0,2,1,3,0	15,3,9,6,13,5,10,3	102	75	0.000408739229426	0.026133863883	0.109,0.102,0.076,0.099,0.155,0.315,0.128,0.118,0.128,0.0,0.0,0.128,0.296,0.0,0.269,0.269,0.0,0.039,0.211,0.17,0.524	0.0,0.329,0.0,0.0,0.102,0.128,0.181,0.0	0.057
10169	ENSG00000130294	KIF1A	chr2	-	240770970	240771179	240770970	240771104	240772569	240772596	10169	287,210,211,278,175,120,169,191,182,243,196,190,191,165,109,156,154,194,277,561,111	367,329,325,456,177,297,299,246,289,362,396,250,307,185,174,213,205,441,599,604,162	322,254,357,192,459,317,317,289	338,202,406,243,546,318,355,334	150	75	1.91224514001e-09	9.40940114533e-07	0.281,0.242,0.245,0.234,0.331,0.168,0.22,0.28,0.239,0.251,0.198,0.275,0.237,0.308,0.239,0.268,0.273,0.18,0.188,0.317,0.255	0.323,0.386,0.305,0.283,0.296,0.333,0.309,0.302	-0.068
10170	ENSG00000130294	KIF1A	chr2	-	240770970	240771179	240770970	240771104	240773113	240773256	10170	173,129,125,145,103,77,119,106,106,146,120,110,116,98,72,97,106,103,133,305,45	214,217,174,317,148,212,224,144,177,225,396,163,172,187,146,227,177,186,448,797,143	159,152,177,130,336,162,169,200	202,129,206,202,298,150,146,381	150	75	3.41216943589e-10	2.54858037139e-07	0.288,0.229,0.264,0.186,0.258,0.154,0.21,0.269,0.23,0.245,0.132,0.252,0.252,0.208,0.198,0.176,0.23,0.217,0.129,0.161,0.136	0.282,0.371,0.301,0.243,0.361,0.351,0.367,0.208	-0.1
10175	ENSG00000117640	MTFR1L	chr1	+	25822995	25823128	25823018	25823128	25820442	25820659	10175	2,4,4,4,4,8,3,4,2,3,4,3,2,3,0,3,4,7,8,10,4	3,3,3,3,2,3,7,2,2,2,5,2,0,0,3,1,2,3,12,3,3	4,4,4,3,11,3,4,9	1,1,2,0,3,0,0,3	98	75	0.000154292155975	0.012189080322	0.338,0.505,0.505,0.505,0.605,0.671,0.247,0.605,0.434,0.534,0.38,0.534,1.0,1.0,0.0,0.697,0.605,0.641,0.338,0.718,0.505	0.754,0.754,0.605,1.0,0.737,1.0,1.0,0.697	-0.277
