ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11126	ENSG00000266714	MYO15B	chr17	+	75590906	75591246	75591171	75591246	75588057	75590385	11126	3,0,7	3,5,1	5,6,2	0,0,0	414	149	1.50333301363e-10	1.77315167216e-06	0.265,0.0,0.716	1.0,1.0,1.0	-0.673
11173	ENSG00000177943	MAMDC4	chr9	+	136856463	136856826	136856709	136856826	136856017	136856149	11173	70,69,40	18,7,8	42,45,31	0,2,0	395	149	5.53370820278e-08	7.44099296334e-05	0.595,0.788,0.654	1.0,0.895,1.0	-0.286
11296	ENSG00000233527	ZNF529-AS1	chr19	+	36593828	36593931	36593845	36593931	36577227	36577283	11296	0,2,3	1,2,2	1,1,1	0,0,0	166	149	0.000262975788432	0.0209033365623	0.0,0.473,0.574	1.0,1.0,1.0	-0.651
11353	ENSG00000187240	DYNC2H1	chr11	+	103192096	103192264	103192117	103192264	103191516	103191619	11353	68,79,22	28,20,12	68,64,53	6,8,12	170	149	0.000740285924175	0.0429697077985	0.68,0.776,0.616	0.909,0.875,0.795	-0.169
11919	ENSG00000149091	DGKZ	chr11	+	46368001	46368079	46368004	46368079	46367290	46367399	11919	14,4,5	0,0,0	6,5,2	3,4,0	152	149	5.09791930479e-05	0.00740523821714	1.0,1.0,1.0	0.662,0.551,1.0	0.262
12066	ENSG00000204536	CCHCR1	chr6	-	31157022	31157155	31157022	31157089	31158170	31158194	12066	9,11,4	3,1,4	10,6,11	1,1,0	215	149	0.000645386673448	0.0387400603652	0.675,0.884,0.409	0.874,0.806,1.0	-0.237
12148	ENSG00000149403	GRIK4	chr11	+	120653684	120653792	120653687	120653792	120564485	120564725	12148	13,32,9	2,11,3	21,13,5	1,0,0	152	149	3.40444447156e-06	0.00152594766647	0.864,0.74,0.746	0.954,1.0,1.0	-0.201
12341	ENSG00000285533	RELA-DT	chr11	+	65665420	65665543	65665445	65665543	65663426	65663683	12341	23,19,7	0,0,0	15,13,21	2,3,4	174	149	3.79154665248e-05	0.00637295799838	1.0,1.0,1.0	0.865,0.788,0.818	0.176
12343	ENSG00000285533	RELA-DT	chr11	+	65665426	65665543	65665445	65665543	65663426	65663683	12343	4,4,1	0,0,0	5,5,3	2,3,4	168	149	8.52335052537e-08	9.82377029124e-05	1.0,1.0,1.0	0.689,0.596,0.399	0.439
12563	ENSG00000203709	MIR29B2CHG	chr1	-	207806004	207806284	207806004	207806097	207815928	207816080	12563	0,1,2	3,0,4	6,1,6	0,0,0	336	149	2.3512659042e-08	3.79400266302e-05	0.0,1.0,0.181	1.0,1.0,1.0	-0.606
12584	ENSG00000198221	AFDN-DT	chr6	-	167825402	167825550	167825402	167825531	167826654	167826796	12584	24,29,22	0,0,1	25,8,25	0,4,4	168	149	0.000898919350499	0.0466397512529	1.0,1.0,0.951	1.0,0.639,0.847	0.155
12597	ENSG00000137221	TJAP1	chr6	+	43502587	43503508	43503400	43503508	43502282	43502349	12597	160,188,133	112,109,116	126,140,124	176,175,107	962	149	8.92370069805e-05	0.0105877084165	0.181,0.211,0.151	0.1,0.11,0.152	0.06
12990	ENSG00000101104	PABPC1L	chr20	+	44933056	44933185	44933071	44933185	44930517	44930726	12990	8,18,11	5,3,2	32,15,26	0,0,0	164	149	1.15050393035e-06	0.000807153540006	0.592,0.845,0.833	1.0,1.0,1.0	-0.243
13345	ENSG00000088179	PTPN4	chr2	+	119877442	119877542	119877463	119877542	119877322	119877365	13345	5,2,3	78,57,38	11,12,14	65,49,65	170	149	7.30285759191e-05	0.00927865433882	0.053,0.03,0.065	0.129,0.177,0.159	-0.106
13432	ENSG00000126822	PLEKHG3	chr14	+	64731360	64731806	64731713	64731806	64731037	64731169	13432	426,422,324	14,15,19	673,507,583	9,4,14	502	149	6.40351881255e-05	0.00868185657526	0.9,0.893,0.835	0.957,0.974,0.925	-0.076
13555	ENSG00000109046	WSB1	chr17	+	27307743	27309272	27309099	27309272	27306781	27306882	13555	10954,11046,8519	342,354,267	7453,8335,7363	550,421,383	1505	149	3.63101415601e-09	9.76500740356e-06	0.76,0.755,0.76	0.573,0.662,0.656	0.128
13564	ENSG00000140374	ETFA	chr15	-	76227712	76227918	76227712	76227897	76231332	76231398	13564	1,1,7	2,4,0	14,7,7	0,0,0	170	149	0.000227088274562	0.0186953897874	0.305,0.18,1.0	1.0,1.0,1.0	-0.505
13760	ENSG00000148180	GSN	chr9	+	121301923	121302167	121301962	121302167	121300055	121300126	13760	4,3,5	8,6,2	3,1,0	8,15,12	188	149	0.000927357878013	0.0476555628013	0.284,0.284,0.665	0.229,0.05,0.0	0.318
13764	ENSG00000196605	ZNF846	chr19	-	9763281	9763461	9763281	9763408	9764935	9765035	13764	4,4,1	79,81,53	11,8,9	74,61,54	202	149	0.000273709631849	0.0212414355883	0.036,0.035,0.014	0.099,0.088,0.109	-0.07
14086	ENSG00000161513	FDXR	chr17	-	74864147	74864347	74864147	74864345	74864823	74864931	14086	29,33,25	10,5,2	28,20,35	0,2,1	151	149	0.000115316923977	0.0120048637761	0.741,0.867,0.925	1.0,0.908,0.972	-0.116
14612	ENSG00000307069	NA	chrX	-	47125749	47125850	47125749	47125843	47126245	47126375	14612	1,0,1	3,9,1	2,1,0	0,0,1	156	149	6.99439446799e-05	0.00902892393084	0.241,0.0,0.489	1.0,1.0,0.0	-0.423
14796	ENSG00000079691	CARMIL1	chr6	+	25606060	25606273	25606078	25606273	25604811	25604893	14796	71,61,37	7,4,2	75,65,44	25,14,9	167	149	4.49852904529e-05	0.00697964083412	0.9,0.932,0.943	0.728,0.806,0.814	0.142
14812	ENSG00000178078	STAP2	chr19	-	4324454	4324667	4324454	4324664	4325215	4325308	14812	7,8,5	0,1,0	6,1,9	3,4,0	152	149	0.000815568684135	0.044411903022	1.0,0.887,1.0	0.662,0.197,1.0	0.343
14841	ENSG00000290873	LINC03009	chr7	+	76551419	76551522	76551463	76551522	76549716	76549861	14841	68,55,45	5,18,8	61,70,94	3,5,3	193	149	0.000271895631772	0.0212414355883	0.913,0.702,0.813	0.94,0.915,0.96	-0.129
14905	ENSG00000163701	IL17RE	chr3	+	9914401	9914599	9914547	9914599	9913955	9914024	14905	5,2,3	3,0,1	1,0,1	0,2,7	295	149	0.000788147575592	0.043853618206	0.457,1.0,0.602	1.0,0.0,0.067	0.331
14921	ENSG00000149781	FERMT3	chr11	+	64220407	64220669	64220435	64220669	64220219	64220326	14921	3,0,0	6,1,1	1,4,1	0,2,1	177	149	0.000751296985422	0.0429820697184	0.296,0.0,0.0	1.0,0.627,0.457	-0.596
14988	ENSG00000049192	ADAMTS6	chr5	-	65273339	65273447	65273339	65273443	65291328	65291470	14988	2,10,6	4,4,2	7,6,2	2,0,0	153	149	0.00049578234823	0.0312497811369	0.327,0.709,0.745	0.773,1.0,1.0	-0.331
15088	ENSG00000107521	HPS1	chr10	-	98445299	98445413	98445299	98445404	98446646	98446763	15088	43,31,38	5,10,2	51,21,27	0,0,3	158	149	0.000204175008867	0.0177127308768	0.89,0.745,0.947	1.0,1.0,0.895	-0.104
15450	ENSG00000172493	AFF1	chr4	+	87134470	87134694	87134473	87134694	87132270	87132408	15450	57,65,73	3,0,0	62,65,53	6,5,5	152	149	0.00013442003949	0.0133067592467	0.949,1.0,1.0	0.91,0.927,0.912	0.067
15465	ENSG00000290683	NA	chr1	-	247202015	247202113	247202015	247202095	247210690	247210872	15465	6,3,6	41,41,42	3,1,0	55,63,39	167	149	0.000494812261025	0.0312497811369	0.115,0.061,0.113	0.046,0.014,0.0	0.076
15618	ENSG00000116641	DOCK7	chr1	-	62477699	62477834	62477699	62477825	62488933	62489065	15618	119,129,94	32,14,36	140,170,133	12,16,18	158	149	0.000699346290254	0.0411848603633	0.778,0.897,0.711	0.917,0.909,0.874	-0.105
15669	ENSG00000104529	EEF1D	chr8	-	143590607	143590738	143590607	143590735	143597347	143597415	15669	10,3,12	0,1,0	8,11,8	2,4,1	152	149	0.000885990633619	0.0462664882333	1.0,0.746,1.0	0.797,0.729,0.887	0.111
15769	ENSG00000160058	BSDC1	chr1	-	32383829	32384048	32383829	32383997	32394079	32394140	15769	12,14,21	1,4,0	9,8,7	5,7,11	200	149	1.07989126212e-05	0.00278450766242	0.899,0.723,1.0	0.573,0.46,0.322	0.422
15781	ENSG00000146350	TBC1D32	chr6	-	121317494	121317690	121317494	121317672	121321632	121321794	15781	0,0,2	40,41,24	8,4,4	47,40,38	167	149	7.64342805922e-05	0.00958617146353	0.0,0.0,0.069	0.132,0.082,0.086	-0.077
15958	ENSG00000154556	SORBS2	chr4	-	185622913	185624494	185622913	185624457	185626831	185627019	15958	160,121,68	1,6,11	76,125,114	14,15,22	186	149	0.000115010801663	0.0120048637761	0.992,0.942,0.832	0.813,0.87,0.806	0.092
16012	ENSG00000167595	PROSER3	chr19	+	35767050	35768065	35767071	35768065	35766767	35766955	16012	5,28,24	104,157,123	8,5,10	127,128,127	170	149	0.0006030732092	0.0370007197857	0.04,0.135,0.146	0.052,0.033,0.065	0.057
16035	ENSG00000178026	LRRC75B	chr22	-	24588213	24589393	24588213	24588329	24589820	24589949	16035	300,289,222	68,53,36	268,228,177	81,86,66	1213	149	3.09236073405e-05	0.00580213172147	0.351,0.401,0.431	0.289,0.246,0.248	0.133
16297	ENSG00000273784	NA	chr13	+	52631423	52631982	52631428	52631982	52627437	52627578	16297	8,4,6	0,0,0	11,4,6	9,1,1	154	149	8.32001548656e-07	0.000681618566823	1.0,1.0,1.0	0.542,0.795,0.853	0.27
16321	ENSG00000187531	SIRT7	chr17	-	81914293	81914702	81914293	81914530	81915439	81915512	16321	172,179,127	6,5,4	151,114,119	12,15,10	321	149	0.000143721973736	0.0140550713778	0.93,0.943,0.936	0.854,0.779,0.847	0.11
16496	ENSG00000225484	NUTM2B-AS1	chr10	-	79716444	79723654	79716444	79716671	79766270	79766324	16496	357,401,323	1,4,5	316,335,418	0,2,0	7132	149	0.000239453533673	0.0196000039189	0.882,0.677,0.574	1.0,0.778,1.0	-0.215
16552	ENSG00000130305	NSUN5	chr7	-	73304229	73304408	73304229	73304404	73304958	73305097	16552	14,12,4	3,4,0	17,6,14	0,0,0	153	149	0.000441364267206	0.0289506252668	0.82,0.745,1.0	1.0,1.0,1.0	-0.145
16737	ENSG00000103253	HAGHL	chr16	+	728315	728604	728503	728604	728115	728233	16737	120,105,53	2,0,1	164,143,147	0,3,17	337	149	0.000696807663429	0.0411848603633	0.964,1.0,0.959	1.0,0.955,0.793	0.058
16943	ENSG00000162772	ATF3	chr1	+	212615147	212615261	212615151	212615261	212615021	212615060	16943	34,12,20	5,0,0	66,13,18	19,6,5	153	149	0.000208562859656	0.0178218125532	0.869,1.0,1.0	0.772,0.678,0.778	0.214
17008	ENSG00000089157	RPLP0	chr12	-	120198553	120198770	120198553	120198739	120198894	120199000	17008	84,110,81	2,0,1	107,107,102	14,7,2	180	149	1.23908692478e-05	0.00297614174109	0.972,1.0,0.985	0.864,0.927,0.977	0.063
17439	ENSG00000260565	ERVK13-1	chr16	-	2663083	2663430	2663083	2663407	2669410	2669561	17439	13,19,10	24,27,32	4,7,3	27,42,36	172	149	6.12191358287e-05	0.00844300833959	0.319,0.379,0.213	0.114,0.126,0.067	0.201
17504	ENSG00000107959	PITRM1	chr10	-	3165412	3165523	3165412	3165483	3166228	3166380	17504	86,74,55	22,15,12	83,101,62	6,6,8	189	149	0.000144592330733	0.0140550713778	0.755,0.795,0.783	0.916,0.93,0.859	-0.124
17545	ENSG00000251136	PARAIL	chr8	-	89722014	89722156	89722014	89722081	89724628	89724966	17545	5,5,3	3,3,1	7,8,10	0,0,1	224	149	1.46086820132e-05	0.00327396795785	0.526,0.526,0.666	1.0,1.0,0.869	-0.384
17564	ENSG00000143971	ETAA1	chr2	+	67403224	67405335	67405235	67405335	67402861	67402974	17564	1868,2431,1678	9,3,14	1860,1635,1688	31,13,20	2160	149	1.1512330274e-05	0.00281459032275	0.935,0.982,0.892	0.805,0.897,0.853	0.085
17565	ENSG00000143971	ETAA1	chr2	+	67404996	67405335	67405235	67405335	67402861	67402974	17565	191,294,224	9,3,14	219,180,193	31,13,20	388	149	2.21284674079e-05	0.00441506949946	0.891,0.974,0.86	0.731,0.842,0.787	0.122
17877	ENSG00000227888	FAM66A	chr8	+	12480714	12480935	12480828	12480935	12447087	12447211	17877	1,0,0	0,5,1	3,0,4	0,2,0	263	149	0.000211836590011	0.017990501139	1.0,0.0,0.0	1.0,0.0,1.0	-0.333
17884	ENSG00000227888	FAM66A	chr8	+	12570614	12570814	12570704	12570814	12530942	12531031	17884	2,3,3	3,3,4	1,1,0	3,4,11	239	149	0.000312206805789	0.022588075353	0.294,0.384,0.319	0.172,0.135,0.0	0.23
17886	ENSG00000105219	CCNP	chr19	-	40223387	40223642	40223387	40223546	40224487	40224643	17886	4,2,6	0,2,0	1,1,1	4,1,2	245	149	4.86333103977e-06	0.00191401730873	1.0,0.378,1.0	0.132,0.378,0.233	0.545
17918	ENSG00000154889	MPPE1	chr18	-	11886712	11886781	11886712	11886778	11886916	11887025	17918	18,16,24	70,62,56	29,28,24	41,47,27	152	149	0.00032324101375	0.0231814088794	0.201,0.202,0.296	0.409,0.369,0.466	-0.182
17950	ENSG00000135541	AHI1	chr6	-	135301407	135301539	135301407	135301504	135302711	135302817	17950	16,33,11	2,12,0	18,15,44	1,0,0	184	149	1.13728587173e-05	0.00281459032275	0.866,0.69,1.0	0.936,1.0,1.0	-0.127
17962	ENSG00000150627	WDR17	chr4	+	176168647	176168783	176168671	176168783	176166123	176166144	17962	1,1,0	57,38,45	6,3,3	20,37,41	173	149	0.000127228130772	0.0127512616033	0.015,0.022,0.0	0.205,0.065,0.059	-0.097
18023	ENSG00000167397	VKORC1	chr16	-	31093311	31093482	31093311	31093421	31094234	31094549	18023	16,15,11	8,4,0	19,15,21	0,0,0	210	149	1.38897103741e-06	0.00089963543522	0.587,0.727,1.0	1.0,1.0,1.0	-0.229
18118	ENSG00000185860	CCDC190	chr1	-	162855631	162855758	162855631	162855755	162859459	162859658	18118	2,3,0	0,0,2	0,0,0	16,4,6	152	149	6.33137715e-06	0.00217994281488	1.0,1.0,0.0	0.0,0.0,0.0	0.667
18592	ENSG00000139116	KIF21A	chr12	-	39315228	39315243	39315228	39315240	39315931	39315970	18592	9,5,8	2,8,7	1,0,0	0,3,5	152	149	0.00038225341137	0.0259161388482	0.815,0.38,0.528	1.0,0.0,0.0	0.241
18710	ENSG00000204713	TRIM27	chr6	-	28903001	28908840	28903001	28904665	28920011	28920242	18710	617,636,641	0,3,3	644,740,648	10,9,9	4324	149	5.08166333526e-05	0.00740523821714	1.0,0.88,0.88	0.689,0.739,0.713	0.206
19031	ENSG00000127419	TMEM175	chr4	+	950420	950518	950423	950518	948410	948615	19031	25,45,25	4,9,3	26,18,35	0,2,0	152	149	4.05549783093e-05	0.00661005181817	0.86,0.831,0.891	1.0,0.898,1.0	-0.105
19044	ENSG00000178222	RNF212	chr4	-	1071477	1073193	1071477	1073140	1073598	1073662	19044	2,1,5	8,8,6	0,0,0	10,4,2	202	149	5.44507087837e-05	0.00777536846844	0.156,0.084,0.381	0.0,0.0,0.0	0.207
19102	ENSG00000125912	NCLN	chr19	+	3206261	3206425	3206264	3206425	3205938	3206026	19102	2,1,8	0,0,0	3,5,2	0,8,2	152	149	1.02852959045e-05	0.00276605891192	1.0,1.0,1.0	1.0,0.38,0.495	0.375
19136	ENSG00000032444	PNPLA6	chr19	+	7535788	7536020	7535932	7536020	7535508	7535577	19136	41,56,52	140,124,86	9,45,15	168,157,120	293	149	4.53367346998e-08	6.65048682833e-05	0.13,0.187,0.235	0.027,0.127,0.06	0.113
19286	ENSG00000164746	C7orf57	chr7	+	48052699	48052923	48052747	48052923	48049879	48049977	19286	5,7,7	2,0,0	4,6,6	4,7,1	197	149	0.000163405404165	0.01551005648	0.654,1.0,1.0	0.431,0.393,0.819	0.337
19315	ENSG00000186566	GPATCH8	chr17	-	44467096	44467202	44467096	44467114	44473724	44473759	19315	19,12,11	9,3,3	4,9,12	19,10,10	237	149	0.000753306333331	0.0429820697184	0.57,0.715,0.697	0.117,0.361,0.43	0.358
19324	ENSG00000147481	SNTG1	chr8	+	50704573	50704752	50704604	50704752	50658591	50658663	19324	1,2,0	1,2,2	2,3,2	0,0,0	180	149	4.02210769646e-06	0.00162251824475	0.453,0.453,0.0	1.0,1.0,1.0	-0.698
19365	ENSG00000167522	ANKRD11	chr16	-	89291680	89291799	89291680	89291777	89305205	89305344	19365	88,106,77	141,171,122	66,73,74	248,172,155	171	149	0.00067593134698	0.0402465985789	0.352,0.351,0.355	0.188,0.27,0.294	0.102
19496	ENSG00000288704	NA	chr19	-	1247770	1247892	1247770	1247861	1248012	1248171	19496	1,1,9	1,6,0	6,5,1	0,0,0	180	149	0.00100048529013	0.0496143250267	0.453,0.121,1.0	1.0,1.0,1.0	-0.475
19497	ENSG00000288704	NA	chr19	-	1247770	1247911	1247770	1247861	1248012	1248171	19497	2,2,13	1,6,0	6,5,2	0,0,0	199	149	0.000947961411774	0.0485596994933	0.6,0.2,1.0	1.0,1.0,1.0	-0.4
19614	ENSG00000119801	YPEL5	chr2	+	30155814	30155910	30155849	30155910	30148244	30148541	19614	1,0,0	1,3,2	2,2,4	1,6,1	184	149	7.07483868582e-05	0.00906028547892	0.447,0.0,0.0	0.618,0.213,0.764	-0.383
19640	ENSG00000125676	THOC2	chrX	-	123600568	123603748	123600568	123601338	123613638	123613708	19640	1058,1166,909	2,2,9	868,950,874	0,0,0	2559	149	0.000112454660912	0.0118599242384	0.969,0.971,0.855	1.0,1.0,1.0	-0.068
19652	ENSG00000167676	PLIN4	chr19	-	4510445	4513704	4510445	4513701	4516616	4516678	19652	0,2,2	1,0,1	0,0,0	10,2,1	152	149	0.000123409609432	0.0125460023114	0.0,1.0,0.662	0.0,0.0,0.0	0.554
19706	ENSG00000139915	MDGA2	chr14	-	47035010	47035304	47035010	47035278	47061248	47061578	19706	82,16,21	0,0,0	34,52,27	6,2,3	175	149	5.08080866343e-05	0.00740523821714	1.0,1.0,1.0	0.828,0.957,0.885	0.11
19742	ENSG00000188092	GPR89B	chr1	+	147968874	147968963	147968894	147968963	147968331	147968428	19742	5,2,2	1,0,0	5,3,2	3,4,0	169	149	8.36574293293e-05	0.0100738528333	0.815,1.0,1.0	0.595,0.398,1.0	0.274
19787	ENSG00000164896	FASTK	chr7	-	151078561	151078701	151078561	151078699	151078922	151079021	19787	32,44,34	0,0,0	29,28,40	5,5,0	151	149	0.000187545988369	0.01690638027	1.0,1.0,1.0	0.851,0.847,1.0	0.101
20065	ENSG00000226833	PPP1CB-DT	chr2	-	28748819	28748963	28748819	28748943	28751295	28751501	20065	4,1,2	2,4,1	2,1,2	0,0,0	169	149	9.3894884845e-07	0.000688676300845	0.638,0.181,0.638	1.0,1.0,1.0	-0.514
20092	ENSG00000159753	CARMIL2	chr16	+	67657220	67657316	67657238	67657316	67656800	67656881	20092	1,0,0	36,35,40	4,3,5	31,31,42	167	149	0.000111600097997	0.0118472314558	0.024,0.0,0.0	0.103,0.079,0.096	-0.085
20113	ENSG00000026950	BTN3A1	chr6	+	26405357	26405648	26405371	26405648	26402274	26402412	20113	6,0,6	61,37,19	0,1,0	16,42,42	163	149	0.000285219888028	0.0218225423705	0.082,0.0,0.224	0.0,0.021,0.0	0.095
20312	ENSG00000007402	CACNA2D2	chr3	-	50366577	50366628	50366577	50366625	50367393	50367497	20312	2,0,0	2,2,1	2,2,3	0,0,0	152	149	1.72118450048e-07	0.000185153553998	0.495,0.0,0.0	1.0,1.0,1.0	-0.835
20414	ENSG00000155275	TRMT44	chr4	+	8449668	8449888	8449697	8449888	8446475	8446590	20414	76,57,42	48,49,50	54,60,54	27,24,17	178	149	0.000812456473577	0.044411903022	0.57,0.493,0.413	0.626,0.677,0.727	-0.185
20867	ENSG00000273032	DGCR5	chr22	+	18988090	18988195	18988097	18988195	18987756	18987900	20867	32,21,17	4,1,10	23,32,20	1,0,0	156	149	8.66561541313e-06	0.00254233400557	0.884,0.953,0.619	0.956,1.0,1.0	-0.167
21223	ENSG00000172613	RAD9A	chr11	+	67393690	67393790	67393722	67393790	67393495	67393610	21223	127,106,91	17,11,9	93,87,70	25,27,17	181	149	9.2628067077e-05	0.0106760463597	0.86,0.888,0.893	0.754,0.726,0.772	0.13
21402	ENSG00000189316	NA	chr7	-	64888541	64888914	64888541	64888817	64889065	64889187	21402	2,6,2	0,0,0	1,3,5	6,9,1	246	149	2.19775864174e-10	1.77315167216e-06	1.0,1.0,1.0	0.092,0.168,0.752	0.663
21611	ENSG00000156232	WHAMM	chr15	+	82826387	82826496	82826409	82826496	82823099	82823287	21611	11,20,17	84,71,88	4,6,10	135,130,83	171	149	6.5839328679e-06	0.00217994281488	0.102,0.197,0.144	0.025,0.039,0.095	0.095
21721	ENSG00000113971	NPHP3	chr3	-	132683398	132683544	132683398	132683524	132686259	132686387	21721	5,5,1	0,0,0	7,7,3	7,6,4	169	149	3.20028581413e-09	9.76500740356e-06	1.0,1.0,1.0	0.469,0.507,0.398	0.542
21753	ENSG00000086159	AQP6	chr12	+	49975071	49977139	49975464	49977139	49974745	49974826	21753	1,2,2	0,0,1	0,5,0	5,1,1	542	149	7.66370921415e-05	0.00958617146353	1.0,1.0,0.355	0.0,0.579,0.0	0.592
21889	ENSG00000105559	PLEKHA4	chr19	-	48861400	48861514	48861400	48861497	48861619	48861692	21889	8,6,9	1,5,3	5,4,8	1,0,0	166	149	6.58206332927e-05	0.00870558802304	0.878,0.519,0.729	0.818,1.0,1.0	-0.231
21939	ENSG00000290688	NA	chr15	+	84173978	84174157	84174007	84174157	84172571	84172961	21939	2,5,6	5,6,12	5,14,10	4,1,2	178	149	0.000301680623476	0.0221376255335	0.251,0.411,0.295	0.511,0.921,0.807	-0.427
21940	ENSG00000290688	NA	chr15	+	84173982	84174157	84174007	84174157	84172571	84172961	21940	2,4,2	5,6,12	5,11,8	4,1,2	174	149	5.94591382119e-05	0.00834289264511	0.255,0.363,0.125	0.517,0.904,0.774	-0.484
21942	ENSG00000290688	NA	chr15	+	84173978	84174157	84174007	84174157	84172959	84173074	21942	2,5,3	2,8,7	7,12,6	5,0,0	178	149	0.000116255984557	0.0120250420949	0.456,0.343,0.264	0.54,1.0,1.0	-0.492
22040	ENSG00000291154	NA	chr7	-	67254513	67255258	67254513	67255195	67292462	67292549	22040	5,4,4	0,0,0	2,2,8	4,0,3	212	149	4.2608887131e-05	0.00674055885045	1.0,1.0,1.0	0.26,1.0,0.652	0.363
22114	ENSG00000306911	NA	chr8	+	10857057	10858107	10857078	10858107	10856456	10856579	22114	23,23,19	0,0,0	19,10,22	6,0,2	170	149	0.000293756551377	0.0220412503534	1.0,1.0,1.0	0.735,1.0,0.906	0.12
22598	ENSG00000310533	NA	chr7	+	73009443	73009583	73009448	73009583	73006050	73006174	22598	0,5,4	4,0,2	6,3,2	0,0,0	154	149	0.000910245697091	0.0470760402829	0.0,1.0,0.659	1.0,1.0,1.0	-0.447
22773	ENSG00000130640	TUBGCP2	chr10	-	133295544	133295911	133295544	133295864	133297951	133298111	22773	7,12,8	0,1,0	8,5,13	5,2,5	196	149	1.7317257095e-06	0.00103493059439	1.0,0.901,1.0	0.549,0.655,0.664	0.344
22774	ENSG00000130640	TUBGCP2	chr10	-	133295544	133296208	133295544	133295864	133297951	133298111	22774	64,79,57	0,1,0	35,48,59	5,2,5	493	149	1.87192082735e-06	0.00106855989515	1.0,0.96,1.0	0.679,0.879,0.781	0.207
22935	ENSG00000163006	CCDC138	chr2	+	108804888	108805008	108804891	108805008	108798427	108798586	22935	212,233,176	7,6,12	175,128,130	29,14,21	152	149	6.45893442064e-08	8.01702813934e-05	0.967,0.974,0.935	0.855,0.9,0.859	0.087
23065	ENSG00000169592	INO80E	chr16	+	30001211	30001530	30001464	30001530	30000928	30001040	23065	224,231,196	16,13,6	219,182,202	0,1,7	402	149	2.04338202583e-05	0.00422718107292	0.838,0.868,0.924	1.0,0.985,0.914	-0.09
23303	ENSG00000291054	NA	chrX	+	137021167	137022141	137021411	137022141	137014917	137015022	23303	0,6,1	1,0,8	4,1,3	2,0,0	393	149	0.000870660869007	0.0460622419092	0.0,1.0,0.045	0.431,1.0,1.0	-0.462
23496	ENSG00000258366	RTEL1	chr20	+	63662395	63662627	63662473	63662627	63661849	63661943	23496	1,0,1	5,1,4	3,2,2	1,0,3	227	149	0.000150483278773	0.0143680366052	0.116,0.0,0.141	0.663,1.0,0.304	-0.57
23570	ENSG00000063177	RPL18	chr19	-	48616078	48616220	48616078	48616202	48617315	48617423	23570	63,69,63	43,50,50	53,50,33	129,52,65	167	149	0.000101124627927	0.0110872998081	0.567,0.552,0.529	0.268,0.462,0.312	0.202
23761	ENSG00000116580	GON4L	chr1	-	155815804	155816262	155815804	155815900	155820605	155820656	23761	189,177,140	8,4,13	145,163,164	3,3,0	511	149	0.000313567729243	0.022588075353	0.873,0.928,0.758	0.934,0.941,1.0	-0.105
23804	ENSG00000293427	NA	chr22	-	21476001	21476223	21476001	21476160	21476643	21476764	23804	4,1,1	59,47,42	8,10,10	43,46,43	212	149	9.03343859593e-06	0.00255725552954	0.045,0.015,0.016	0.116,0.133,0.14	-0.104
23859	ENSG00000169057	MECP2	chrX	-	154058398	154058566	154058398	154058548	154092183	154092307	23859	8,6,4	0,0,0	0,2,1	2,3,0	167	149	0.000117243042048	0.012049896347	1.0,1.0,1.0	0.0,0.373,1.0	0.542
23882	ENSG00000291085	TMEM191A	chr22	+	20703005	20703122	20703044	20703122	20702843	20702893	23882	13,2,12	4,0,4	7,20,14	0,0,1	188	149	6.82604088197e-05	0.00888266094125	0.72,1.0,0.704	1.0,1.0,0.917	-0.164
23883	ENSG00000291085	TMEM191A	chr22	+	20703008	20703122	20703044	20703122	20702843	20702893	23883	9,1,2	4,0,4	2,6,2	0,0,1	185	149	0.000186376897938	0.0168953799164	0.644,1.0,0.287	1.0,1.0,0.617	-0.229
23942	ENSG00000109689	STIM2	chr4	+	27019399	27021068	27021000	27021068	27017710	27017984	23942	272,219,160	2,5,3	253,207,235	0,0,0	1750	149	8.36315168717e-06	0.00254233400557	0.921,0.789,0.82	1.0,1.0,1.0	-0.157
24019	ENSG00000169231	THBS3	chr1	-	155201956	155202114	155201956	155202034	155202260	155202401	24019	54,82,65	144,127,116	53,42,61	228,196,148	229	149	0.000101693131606	0.0110872998081	0.196,0.296,0.267	0.131,0.122,0.211	0.098
24074	ENSG00000118473	SGIP1	chr1	+	66667495	66667541	66667529	66667541	66643543	66643719	24074	0,1,0	2,0,3	2,2,3	2,2,2	183	149	0.000705036503546	0.041368978259	0.0,1.0,0.0	0.449,0.449,0.55	-0.149
24087	ENSG00000144134	RABL2A	chr2	+	113641352	113641450	113641355	113641450	113634152	113634232	24087	32,17,40	0,1,0	29,32,42	6,4,0	152	149	0.000843607981887	0.0450743655488	1.0,0.943,1.0	0.826,0.887,1.0	0.077
24089	ENSG00000144134	RABL2A	chr2	+	113641352	113641450	113641355	113641450	113640893	113641005	24089	27,37,20	0,6,4	23,23,21	0,1,0	152	149	0.000393109973391	0.0263204254383	1.0,0.858,0.831	1.0,0.958,1.0	-0.09
24164	ENSG00000188938	FAM120AOS	chr9	-	93450478	93450599	93450478	93450587	93450741	93450983	24164	42,35,26	0,0,0	40,29,26	0,1,8	161	149	0.000999570999715	0.0496143250267	1.0,1.0,1.0	1.0,0.964,0.75	0.095
