ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7510	ENSG00000124508	BTN2A2	chr6	+	26383125	26383299	26383125	26383181	26383791	26383915	7510	66,89,53	28,34,24	48,66,52	77,58,52	267	149	6.02404348293e-07	0.000272937362125	0.568,0.594,0.552	0.258,0.388,0.358	0.237
7546	ENSG00000128973	CLN6	chr15	-	68211555	68211863	68211648	68211863	68211262	68211318	7546	13,35,28	0,1,0	29,23,22	1,0,11	242	149	0.000281319612053	0.0169495066262	1.0,0.956,1.0	0.947,1.0,0.552	0.152
7626	ENSG00000155287	SLC25A28	chr10	-	99613695	99613924	99613732	99613924	99612542	99612599	7626	117,136,108	8,10,6	78,112,92	1,0,4	186	149	0.0003759649755	0.0212927763874	0.921,0.916,0.935	0.984,1.0,0.949	-0.054
7651	ENSG00000105835	NAMPT	chr7	-	106269153	106272658	106272529	106272658	106254363	106254504	7651	253,163,189	0,0,0	274,193,186	2,5,0	3525	149	0.00023158137459	0.0150754151148	1.0,1.0,1.0	0.853,0.62,1.0	0.176
7800	ENSG00000186493	IRX2-DT	chr5	+	2753284	2753370	2753284	2753355	2755028	2755081	7800	5,9,8	1,3,4	5,0,2	7,2,8	164	149	0.000512161758388	0.0258984653449	0.82,0.732,0.645	0.394,0.0,0.185	0.539
7842	ENSG00000161249	DMKN	chr19	-	35498597	35498763	35498715	35498763	35497646	35497681	7842	5,9,2	6,2,2	2,2,0	8,4,6	267	149	0.000767299440704	0.03368682467	0.317,0.715,0.358	0.122,0.218,0.0	0.35
7944	ENSG00000136631	VPS45	chr1	+	150082715	150082951	150082715	150082883	150085802	150085945	7944	11,6,10	1,0,0	3,8,12	1,8,1	217	149	3.97335648802e-05	0.00489197923259	0.883,1.0,1.0	0.673,0.407,0.892	0.304
8109	ENSG00000177752	YIPF7	chr4	-	44635334	44636085	44635921	44636085	44629402	44629548	8109	5,9,14	3,2,0	6,10,3	0,0,0	736	149	0.000202224950374	0.0137161797179	0.252,0.477,1.0	1.0,1.0,1.0	-0.424
8237	ENSG00000129295	DNAAF11	chr8	-	132675317	132675559	132675483	132675559	132637934	132638107	8237	9,19,27	7,0,2	14,9,6	0,0,0	315	149	0.000121923041151	0.0101545756406	0.378,1.0,0.865	1.0,1.0,1.0	-0.252
8553	ENSG00000251298	TMEM184C-DT	chr4	-	147616873	147617256	147617087	147617256	147609844	147609961	8553	3,20,6	6,0,2	10,15,11	0,0,0	363	149	1.99159815295e-05	0.00285554838968	0.17,1.0,0.552	1.0,1.0,1.0	-0.426
8568	ENSG00000089063	TMEM230	chr20	-	5112742	5113076	5112960	5113076	5106187	5106310	8568	159,109,112	0,3,0	129,134,135	4,6,5	367	149	0.000389245541577	0.0214264163692	1.0,0.937,1.0	0.929,0.901,0.916	0.064
8584	ENSG00000171503	ETFDH	chr4	+	158697558	158699130	158697558	158697699	158703422	158703591	8584	109,137,108	0,0,0	139,126,118	5,0,2	1580	149	0.000583159804866	0.028126172044	1.0,1.0,1.0	0.724,1.0,0.848	0.143
8645	ENSG00000012048	BRCA1	chr17	-	43106455	43106533	43106477	43106533	43104867	43104956	8645	69,108,84	9,25,6	87,56,67	6,3,1	171	149	0.000349853368263	0.0201156807224	0.87,0.79,0.924	0.927,0.942,0.983	-0.089
8679	ENSG00000267858	MZF1-AS1	chr19	+	58568912	58568999	58568912	58568995	58570383	58570457	8679	8,4,5	0,0,0	3,3,2	1,6,5	153	149	1.7858817758e-09	2.88981183921e-06	1.0,1.0,1.0	0.745,0.327,0.28	0.549
8704	ENSG00000273061	CDC37L1-DT	chr9	-	4679036	4679165	4679139	4679165	4676599	4676749	8704	4,13,0	2,8,2	7,6,11	0,0,2	252	149	2.80775868635e-05	0.00376585664399	0.542,0.49,0.0	1.0,1.0,0.765	-0.578
8844	ENSG00000124523	SIRT5	chr6	+	13574600	13574744	13574600	13574624	13579450	13579609	8844	2,0,0	23,29,17	0,3,15	20,20,21	269	149	4.46185802211e-05	0.00537653891664	0.046,0.0,0.0	0.0,0.077,0.283	-0.105
8867	ENSG00000137806	NDUFAF1	chr15	-	41394104	41394358	41394264	41394358	41388447	41388522	8867	35,20,29	4,4,1	21,19,22	0,1,0	309	149	0.000190015016313	0.0133512946548	0.808,0.707,0.933	1.0,0.902,1.0	-0.151
9031	ENSG00000163636	PSMD6	chr3	-	64022642	64022801	64022738	64022801	64022317	64022523	9031	71,81,75	7,7,11	83,43,83	2,1,4	245	149	0.00091039923312	0.0374100332372	0.861,0.876,0.806	0.962,0.963,0.927	-0.103
9063	ENSG00000081059	TCF7	chr5	+	134115908	134116086	134115908	134116033	134138058	134138164	9063	6,4,0	22,26,20	0,0,0	26,33,31	202	149	0.000187950326944	0.0133512946548	0.167,0.102,0.0	0.0,0.0,0.0	0.09
9170	ENSG00000293669	NA	chr17	-	64824362	64824872	64824624	64824872	64822615	64822740	9170	3,3,3	2,3,4	10,2,2	0,0,0	411	149	1.33730804208e-11	1.14773409943e-07	0.352,0.266,0.214	1.0,1.0,1.0	-0.723
9238	ENSG00000168528	SERINC2	chr1	+	31413812	31414777	31413812	31414064	31423692	31423854	9238	180,137,141	0,0,2	114,163,140	6,0,9	862	149	2.34762138877e-05	0.00328290215686	1.0,1.0,0.924	0.767,1.0,0.729	0.143
9335	ENSG00000105717	PBX4	chr19	-	19570098	19570299	19570108	19570299	19569448	19569584	9335	27,11,21	65,34,45	12,9,6	81,49,49	159	149	9.66016263524e-05	0.00875365297355	0.28,0.233,0.304	0.122,0.147,0.103	0.148
9386	ENSG00000136021	SCYL2	chr12	+	100267176	100267792	100267176	100267396	100311043	100311193	9386	229,200,176	0,1,0	331,250,208	8,8,5	545	149	1.81337913219e-06	0.00052702239339	1.0,0.982,1.0	0.919,0.895,0.919	0.083
9453	ENSG00000291064	NA	chr22	+	50783979	50784424	50783979	50784129	50785172	50785293	9453	134,153,142	3,9,0	240,156,237	0,2,1	444	149	0.000622611045313	0.0295294485263	0.937,0.851,1.0	1.0,0.963,0.988	-0.054
9456	ENSG00000187595	ZNF385C	chr17	-	42027617	42027728	42027632	42027728	42025575	42027133	9456	4,9,10	1,0,0	16,9,10	5,2,2	164	149	0.000214084671874	0.0143487401084	0.784,1.0,1.0	0.744,0.803,0.82	0.139
9537	ENSG00000204706	MAMDC2-AS1	chr9	-	70113731	70113860	70113754	70113860	70088301	70088494	9537	1,0,0	1,1,1	5,1,1	2,1,0	172	149	6.9902567652e-06	0.0014939365732	0.464,0.0,0.0	0.684,0.464,1.0	-0.561
9705	ENSG00000013375	PGM3	chr6	-	83193104	83193265	83193178	83193265	83191186	83191323	9705	2,5,0	3,4,3	0,0,1	11,1,2	223	149	0.000883388594424	0.0366525370295	0.308,0.455,0.0	0.0,0.0,0.25	0.171
9781	ENSG00000224078	SNHG14	chr15	+	25103858	25106294	25103858	25103970	25107471	25107588	9781	1605,1556,1288	3,7,7	1445,1745,1550	25,15,13	2473	149	5.19362415144e-05	0.00594224048115	0.97,0.931,0.917	0.777,0.875,0.878	0.096
9802	ENSG00000198707	CEP290	chr12	-	88120113	88120276	88120117	88120276	88118642	88118743	9802	69,68,59	0,0,0	52,61,71	5,9,0	153	149	3.38706848213e-05	0.00435969598831	1.0,1.0,1.0	0.91,0.868,1.0	0.074
9879	ENSG00000130396	AFDN	chr6	+	167965756	167966276	167965756	167966270	167969113	167969198	9879	36,27,30	14,19,9	24,36,14	35,37,19	155	149	0.000280860226769	0.0169495066262	0.712,0.577,0.762	0.397,0.483,0.415	0.252
9913	ENSG00000187741	FANCA	chr16	-	89739128	89739289	89739132	89739289	89738881	89738926	9913	3,5,5	4,2,1	2,1,5	0,1,0	153	149	0.000582215695967	0.028126172044	0.422,0.709,0.83	1.0,0.493,1.0	-0.177
9959	ENSG00000134291	TMEM106C	chr12	+	47964208	47964462	47964208	47964423	47966682	47966732	9959	5,2,5	4,4,2	7,10,8	2,0,1	188	149	0.000389674386162	0.0214264163692	0.498,0.284,0.665	0.735,1.0,0.864	-0.384
10073	ENSG00000290873	LINC03009	chr7	+	76549563	76549754	76549563	76549656	76551463	76551522	10073	80,48,55	2,1,2	42,63,49	2,7,13	247	149	0.000131874282068	0.0108242028477	0.96,0.967,0.943	0.927,0.844,0.695	0.135
10107	ENSG00000235590	GNAS-AS1	chr20	-	58848756	58848917	58848878	58848917	58842432	58842545	10107	6,4,3	2,9,3	2,0,0	14,6,6	271	149	8.90895511485e-06	0.0017421772149	0.623,0.196,0.355	0.073,0.0,0.0	0.367
10145	ENSG00000164305	CASP3	chr4	-	184648464	184648631	184648502	184648631	184638400	184638468	10145	52,69,46	2,4,2	60,103,43	10,20,4	187	149	0.000277217598164	0.0169495066262	0.954,0.932,0.948	0.827,0.804,0.895	0.103
10154	ENSG00000049192	ADAMTS6	chr5	-	65262803	65262962	65262816	65262962	65260599	65260663	10154	9,2,0	5,4,1	1,0,1	10,2,3	162	149	0.00071980082293	0.0322260234045	0.623,0.315,0.0	0.084,0.0,0.235	0.206
10193	ENSG00000106278	PTPRZ1	chr7	+	122010333	122013889	122010333	122011309	122019123	122019268	10193	10136,14803,12457	241,291,273	7693,6547,5796	388,160,205	2729	149	0.000995207152511	0.0390059218564	0.697,0.735,0.714	0.52,0.691,0.607	0.109
10400	ENSG00000068400	GRIPAP1	chrX	-	48997249	48999299	48999237	48999299	48993427	48993578	10400	707,599,539	2,0,5	526,681,565	6,15,4	2137	149	0.000429311141473	0.0230464800922	0.961,1.0,0.883	0.859,0.76,0.908	0.106
10439	ENSG00000171720	HDAC3	chr5	-	141628113	141628639	141628558	141628639	141626193	141626283	10439	55,46,46	0,0,0	22,55,39	2,3,2	594	149	0.000143375271491	0.0116000835727	1.0,1.0,1.0	0.734,0.821,0.83	0.205
10511	ENSG00000260469	INSYN1-AS1	chr15	+	73767788	73768456	73767788	73768186	73768752	73768860	10511	2,0,0	1,3,1	1,2,16	0,1,1	419	149	3.1635067177e-07	0.000162877457234	0.416,0.0,0.0	1.0,0.416,0.851	-0.617
10550	ENSG00000290555	LINC00680	chr6	-	57949357	57950011	57949903	57950011	57948872	57949068	10550	196,181,168	2,1,0	187,166,117	7,12,0	695	149	1.77163784721e-05	0.0026669524086	0.955,0.975,1.0	0.851,0.748,1.0	0.11
10551	ENSG00000290555	LINC00680	chr6	-	57949858	57950011	57949903	57950011	57948872	57949068	10551	70,83,62	2,1,0	59,52,37	7,12,0	194	149	4.83410920815e-06	0.00113906998709	0.964,0.985,1.0	0.866,0.769,1.0	0.105
10588	ENSG00000116641	DOCK7	chr1	-	62485658	62489065	62488933	62489065	62477699	62477834	10588	773,831,624	89,104,74	507,621,648	99,151,112	3424	149	9.11478295706e-06	0.00174988383991	0.274,0.258,0.268	0.182,0.152,0.201	0.088
10745	ENSG00000272168	CASC15	chr6	+	22056545	22056903	22056545	22056690	22110746	22110920	10745	2,1,1	25,18,42	8,4,2	22,18,23	362	149	0.00101026834573	0.0393240878078	0.032,0.022,0.01	0.13,0.084,0.035	-0.062
10807	ENSG00000290920	NA	chr22	-	23376748	23377014	23376880	23377014	23373629	23373748	10807	0,5,3	7,4,1	0,0,0	2,2,1	281	149	0.000213051854176	0.0143487401084	0.0,0.399,0.614	0.0,0.0,0.0	0.338
10987	ENSG00000101680	LAMA1	chr18	-	7042144	7043405	7043226	7043405	7040075	7040236	10987	198,174,224	12,0,0	261,208,228	0,0,1	1231	149	0.000287997427823	0.0170793029579	0.666,1.0,1.0	1.0,1.0,0.965	-0.1
11034	ENSG00000166946	CCNDBP1	chr15	+	43185819	43186233	43185819	43185879	43189198	43189280	11034	366,297,221	16,23,8	376,307,342	3,8,11	503	149	0.00053565643011	0.0266113174731	0.871,0.793,0.891	0.974,0.919,0.902	-0.08
11098	ENSG00000148942	SLC5A12	chr11	-	26692484	26692601	26692488	26692601	26686476	26686544	11098	0,0,1	4,10,9	2,0,6	8,4,2	153	149	0.000983501321077	0.0389514666568	0.0,0.0,0.098	0.196,0.0,0.745	-0.281
11100	ENSG00000291186	NA	chr11	+	71787625	71787887	71787625	71787730	71789782	71789845	11100	5,3,11	2,1,2	6,7,4	1,0,0	306	149	0.00136433375689	0.0468508515511	0.549,0.594,0.728	0.745,1.0,1.0	-0.291
11334	ENSG00000172269	DPAGT1	chr11	-	119097854	119098487	119098402	119098487	119097463	119097551	11334	254,337,228	8,16,3	359,304,263	3,3,3	697	149	0.000496512197844	0.0256803363698	0.872,0.818,0.942	0.962,0.956,0.949	-0.078
11342	ENSG00000231607	DLEU2	chr13	-	50044639	50044768	50044650	50044768	50029277	50029492	11342	1,7,10	1,4,5	7,10,2	0,2,0	160	149	0.00019159374059	0.0133512946548	0.482,0.62,0.651	1.0,0.823,1.0	-0.357
11359	ENSG00000103253	HAGHL	chr16	+	728115	728424	728115	728233	728503	728604	11359	84,70,42	2,0,1	88,81,62	0,3,17	340	149	0.00100721035192	0.0393240878078	0.948,1.0,0.948	1.0,0.922,0.615	0.12
11435	ENSG00000278259	MYO19	chr17	-	36508896	36509135	36509061	36509135	36507802	36507924	11435	34,25,44	107,124,110	23,19,19	124,137,115	314	149	0.00114657078964	0.0419748118388	0.131,0.087,0.16	0.081,0.062,0.073	0.054
11463	ENSG00000225697	SLC26A6	chr3	-	48631648	48631801	48631762	48631801	48631223	48631306	11463	108,76,70	1,1,4	112,64,66	6,16,7	263	149	2.82597170247e-05	0.00376585664399	0.984,0.977,0.908	0.914,0.694,0.842	0.14
11516	ENSG00000116198	CEP104	chr1	-	3829132	3829373	3829265	3829373	3828884	3828971	11516	12,13,13	0,3,1	9,9,8	4,5,4	282	149	0.00140209763197	0.0478360237269	1.0,0.696,0.873	0.543,0.487,0.514	0.342
11990	ENSG00000090372	STRN4	chr19	-	46746763	46746945	46746801	46746945	46738784	46738888	11990	177,72,63	38,14,9	65,150,101	4,11,6	187	149	2.54592160206e-05	0.00351678707153	0.788,0.804,0.848	0.928,0.916,0.931	-0.112
12026	ENSG00000147010	SH3KBP1	chrX	-	19836124	19836282	19836150	19836282	19746317	19746441	12026	125,183,160	10,8,16	222,118,117	2,1,2	175	149	2.18599996327e-07	0.00012380410792	0.914,0.951,0.895	0.99,0.99,0.98	-0.067
12040	ENSG00000215481	BCRP3	chr22	+	24648197	24648411	24648197	24648332	24649859	24650022	12040	4,0,10	19,15,17	2,1,0	19,18,16	228	149	0.00121561660889	0.0431639163915	0.121,0.0,0.278	0.064,0.035,0.0	0.1
12146	ENSG00000135541	AHI1	chr6	-	135301407	135302817	135302711	135302817	135300499	135300558	12146	618,674,473	2,13,1	381,540,561	0,3,0	1453	149	0.000534881837514	0.0266113174731	0.969,0.842,0.98	1.0,0.949,1.0	-0.053
12147	ENSG00000135541	AHI1	chr6	-	135302669	135302817	135302711	135302817	135300499	135300558	12147	25,31,11	2,13,1	27,21,11	0,3,0	191	149	0.000967025826063	0.0385686673655	0.907,0.65,0.896	1.0,0.845,1.0	-0.131
12148	ENSG00000135541	AHI1	chr6	-	135302669	135302817	135302711	135302817	135301407	135301504	12148	25,31,13	2,12,0	27,21,11	1,0,0	191	149	5.39603001549e-05	0.00603209350141	0.907,0.668,1.0	0.955,1.0,1.0	-0.127
12201	ENSG00000196655	TRAPPC4	chr11	+	119019142	119019424	119019142	119019317	119021759	119021886	12201	60,65,44	70,46,29	47,50,37	58,102,58	256	149	0.00146520090846	0.0495412856422	0.333,0.451,0.469	0.32,0.222,0.271	0.147
12243	ENSG00000279088	NA	chr10	-	73743833	73744013	73743913	73744013	73742961	73743211	12243	71,70,69	4,4,3	60,54,45	0,1,0	229	149	0.000824361125413	0.034867657573	0.92,0.919,0.937	1.0,0.972,1.0	-0.065
12262	ENSG00000140400	MAN2C1	chr15	-	75358461	75358808	75358703	75358808	75358200	75358344	12262	194,284,196	7,12,3	209,187,194	0,1,2	391	149	1.42135851843e-05	0.00229996113404	0.914,0.9,0.961	1.0,0.986,0.974	-0.062
12311	ENSG00000163689	CFAP20DC	chr3	-	58913697	58913864	58913707	58913864	58884544	58884709	12311	2,3,4	5,1,2	0,0,0	3,4,3	159	149	3.97534387631e-08	4.39831527026e-05	0.273,0.738,0.652	0.0,0.0,0.0	0.554
12405	ENSG00000157152	SYN2	chr3	+	12161545	12161776	12161545	12161608	12162011	12162154	12405	1,4,0	49,41,28	7,8,2	35,33,33	317	149	0.00119602519118	0.0427362061214	0.01,0.044,0.0	0.086,0.102,0.028	-0.054
12479	ENSG00000164068	RNF123	chr3	+	49712478	49712892	49712478	49712656	49713512	49713587	12479	48,59,26	108,146,103	12,17,18	111,162,114	385	149	6.18534168328e-09	7.7845961385e-06	0.147,0.135,0.089	0.04,0.039,0.058	0.078
12536	ENSG00000196118	CFAP119	chr16	-	30759341	30759724	30759653	30759724	30757466	30757654	12536	39,43,31	4,1,3	40,39,56	0,0,0	461	149	4.96459683034e-05	0.00579731838116	0.759,0.933,0.77	1.0,1.0,1.0	-0.179
12668	ENSG00000115677	HDLBP	chr2	-	241269200	241269295	241269205	241269295	241268476	241268541	12668	15,8,15	0,0,2	12,18,13	2,4,4	154	149	0.000628769222465	0.0296752874286	1.0,1.0,0.879	0.853,0.813,0.759	0.151
12720	ENSG00000246090	NA	chr4	+	99159420	99159622	99159420	99159617	99204356	99204431	12720	24,12,15	0,0,2	25,14,14	5,2,2	154	149	0.00145643187005	0.0493922269223	1.0,1.0,0.879	0.829,0.871,0.871	0.103
12798	ENSG00000174652	ZNF266	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786	12798	1,2,0	43,21,45	7,6,1	26,39,21	159	149	0.000145233864528	0.0116671204504	0.021,0.082,0.0	0.201,0.126,0.043	-0.089
12817	ENSG00000223482	NUTM2A-AS1	chr10	-	87330891	87331096	87330895	87331096	87326200	87326672	12817	47,51,21	0,0,2	45,37,34	0,12,4	153	149	5.82482070831e-05	0.00634401386183	1.0,1.0,0.911	1.0,0.75,0.892	0.09
12890	ENSG00000174776	WDR49	chr3	-	167554649	167554798	167554682	167554798	167536869	167537000	12890	7,8,3	0,1,1	4,4,0	3,4,7	182	149	1.89451484056e-06	0.00052702239339	1.0,0.868,0.711	0.522,0.45,0.0	0.536
12909	ENSG00000168259	DNAJC7	chr17	-	42016586	42017151	42017039	42017151	42003358	42003557	12909	18,8,8	0,1,0	16,20,11	4,0,2	602	149	0.00079471205451	0.0339686922318	1.0,0.664,1.0	0.497,1.0,0.577	0.197
12922	ENSG00000291176	NA	chr2	+	96019200	96019260	96019200	96019246	96019480	96019700	12922	8,13,2	4,3,0	6,4,7	0,0,0	163	149	0.000176825345932	0.0129200417626	0.646,0.798,1.0	1.0,1.0,1.0	-0.185
12923	ENSG00000291176	NA	chr2	+	96019200	96019274	96019200	96019246	96019480	96019700	12923	7,11,3	4,3,0	8,1,6	0,0,0	177	149	0.000104016680397	0.00920466358482	0.596,0.755,1.0	1.0,1.0,1.0	-0.216
12927	ENSG00000291176	NA	chr2	+	96019200	96019274	96019200	96019260	96019537	96019700	12927	4,2,1	2,0,0	2,1,1	1,4,1	163	149	0.000120932196873	0.0101466592147	0.646,1.0,1.0	0.646,0.186,0.478	0.445
12932	ENSG00000291176	NA	chr2	+	96010530	96010851	96010530	96010732	96021124	96021233	12932	0,6,0	25,53,22	0,12,8	20,29,29	268	149	0.000719062472528	0.0322260234045	0.0,0.059,0.0	0.0,0.187,0.133	-0.087
12953	ENSG00000250988	SNHG21	chr15	+	82750529	82750848	82750529	82750714	82754628	82754784	12953	213,210,192	24,22,17	287,228,276	14,12,9	283	149	0.000177940011915	0.0129200417626	0.824,0.834,0.856	0.915,0.909,0.942	-0.084
12962	ENSG00000032444	PNPLA6	chr19	+	7535126	7535213	7535126	7535202	7535508	7535577	12962	4,2,3	0,1,2	0,3,0	2,0,6	160	149	0.00104396222641	0.0399868021093	1.0,0.651,0.583	0.0,1.0,0.0	0.411
13024	ENSG00000182901	RGS7	chr1	-	240800640	240802993	240802903	240802993	240767635	240768278	13024	10,8,16	0,17,0	18,14,23	0,0,0	2412	149	0.00126117978233	0.0445027520076	1.0,0.028,1.0	1.0,1.0,1.0	-0.324
13202	ENSG00000226702	MIR217HG	chr2	-	56047221	56047487	56047301	56047487	56013608	56013711	13202	12,19,30	0,4,3	16,16,13	0,0,0	229	149	0.00109842523872	0.0410123142636	1.0,0.756,0.867	1.0,1.0,1.0	-0.126
13220	ENSG00000164674	SYTL3	chr6	+	158662749	158663378	158662749	158662812	158665394	158665613	13220	17,14,7	3,7,1	13,25,12	0,0,0	715	149	6.54150067447e-11	2.46985260466e-07	0.541,0.294,0.593	1.0,1.0,1.0	-0.524
13443	ENSG00000183570	PCBP3	chr21	+	45668873	45669032	45668873	45668952	45849960	45850095	13443	3,4,4	0,0,0	0,4,0	1,1,4	229	149	1.4183321817e-07	8.76063513877e-05	1.0,1.0,1.0	0.0,0.722,0.0	0.759
13585	ENSG00000137073	UBAP2	chr9	-	33996222	33998864	33998786	33998864	33988972	33989126	13585	366,443,376	3,1,0	472,336,320	4,4,7	2713	149	0.00107920701249	0.0406321262056	0.87,0.961,1.0	0.866,0.822,0.715	0.143
13588	ENSG00000290374	FAM86EP	chr4	-	3946625	3948220	3947741	3948220	3941943	3943372	13588	67,80,52	0,0,2	32,46,55	4,0,2	1265	149	0.000972881144907	0.0386660516785	1.0,1.0,0.754	0.485,1.0,0.764	0.168
13629	ENSG00000257337	TNS2-AS1	chr12	-	53045586	53045653	53045599	53045653	53045064	53045186	13629	1,5,4	0,0,0	8,1,4	5,0,1	162	149	0.000949939406177	0.0381558994814	1.0,1.0,1.0	0.595,1.0,0.786	0.206
13726	ENSG00000114650	SCAP	chr3	-	47434924	47435137	47435007	47435137	47414826	47414993	13726	17,20,14	9,6,6	15,23,13	2,0,2	232	149	0.000191539990039	0.0133512946548	0.548,0.682,0.6	0.828,1.0,0.807	-0.268
13787	ENSG00000304176	NA	chr7	+	74891255	74891497	74891255	74891479	74894117	74894257	13787	6,6,1	0,3,0	1,0,1	5,3,2	167	149	7.71576311731e-08	6.72280375614e-05	1.0,0.641,1.0	0.151,0.0,0.308	0.727
13788	ENSG00000304176	NA	chr7	+	74891255	74891595	74891255	74891479	74894117	74894257	13788	8,12,10	0,3,0	3,7,3	5,3,2	265	149	0.000158143642765	0.0123044105831	1.0,0.692,1.0	0.252,0.567,0.458	0.472
13789	ENSG00000304176	NA	chr7	+	74891255	74892074	74891255	74891479	74894117	74894257	13789	13,16,16	0,3,0	4,7,5	5,3,2	744	149	6.67388409156e-05	0.00704659775742	1.0,0.516,1.0	0.138,0.318,0.334	0.575
13790	ENSG00000304176	NA	chr7	+	74891255	74892684	74891255	74891479	74894117	74894257	13790	14,15,15	0,3,0	6,12,5	5,3,2	1354	149	0.00123300312428	0.0436444574647	1.0,0.355,1.0	0.117,0.306,0.216	0.572
13796	ENSG00000304176	NA	chr7	+	74891255	74892684	74891255	74892074	74894117	74894257	13796	1,0,0	0,1,1	2,5,1	0,0,1	759	149	1.74394242189e-05	0.0026669524086	1.0,0.0,0.0	1.0,1.0,0.164	-0.388
13836	ENSG00000197601	FAR1	chr11	+	13711763	13711812	13711763	13711808	13711931	13712046	13836	23,15,17	1,1,1	9,17,20	3,1,13	153	149	0.000308333237833	0.0180958061396	0.957,0.936,0.943	0.745,0.943,0.6	0.183
13878	ENSG00000155957	TMBIM4	chr12	-	66168914	66169353	66169289	66169353	66153339	66153448	13878	22,13,5	1,0,0	8,19,12	9,2,0	524	149	0.000159832628799	0.0123158107919	0.862,1.0,1.0	0.202,0.73,1.0	0.31
13948	ENSG00000072682	P4HA2	chr5	-	132226696	132227221	132227085	132227221	132218544	132218644	13948	0,4,0	9,6,15	14,8,10	11,8,15	538	149	6.41814263591e-06	0.00142339203681	0.0,0.156,0.0	0.261,0.217,0.156	-0.159
13990	ENSG00000237819	CDK6-AS1	chr7	+	92854908	92855177	92854908	92854953	92916836	92917187	13990	20,13,15	34,74,32	6,0,2	25,62,40	373	149	3.79558518504e-07	0.000186924319091	0.19,0.066,0.158	0.087,0.0,0.02	0.102
14034	ENSG00000065989	PDE4A	chr19	+	10461525	10461999	10461525	10461680	10463792	10463975	14034	85,33,45	2,8,3	32,49,70	0,1,0	468	149	1.03719883436e-05	0.00188956614759	0.931,0.568,0.827	1.0,0.94,1.0	-0.205
14094	ENSG00000163138	PACRGL	chr4	+	20700457	20700747	20700457	20700578	20704465	20704533	14094	236,252,206	28,35,32	207,218,219	9,18,13	318	149	7.70163627707e-05	0.00785913820814	0.798,0.771,0.751	0.915,0.85,0.888	-0.111
14095	ENSG00000163138	PACRGL	chr4	+	20700457	20700787	20700457	20700578	20704465	20704533	14095	340,365,293	28,35,32	300,333,306	9,18,13	358	149	4.7002920046e-05	0.00560423237222	0.835,0.813,0.792	0.933,0.885,0.907	-0.095
14131	ENSG00000304501	NA	chr11	-	117198622	117199049	117198736	117199049	117198318	117198436	14131	7,5,8	0,1,0	7,28,11	4,2,2	263	149	0.000175722719421	0.0129200417626	1.0,0.739,1.0	0.498,0.888,0.757	0.199
14245	ENSG00000261008	LINC01572	chr16	-	72479648	72479790	72479682	72479790	72427389	72427457	14245	0,0,2	5,4,1	0,1,6	1,0,1	183	149	0.000407864822828	0.0221047121922	0.0,0.0,0.62	0.0,1.0,0.83	-0.403
14255	ENSG00000245573	BDNF-AS	chr11	+	27658240	27658544	27658240	27658462	27659170	27659228	14255	285,217,172	39,26,18	335,548,500	29,16,15	231	149	1.46951591451e-07	8.76063513877e-05	0.825,0.843,0.86	0.882,0.957,0.956	-0.089
14256	ENSG00000245573	BDNF-AS	chr11	+	27658240	27658620	27658240	27658462	27659170	27659228	14256	443,319,252	39,26,18	511,805,731	29,16,15	307	149	1.22509123734e-07	8.16271085021e-05	0.846,0.856,0.872	0.895,0.961,0.959	-0.08
14387	ENSG00000205861	PCOTH	chr13	+	23891384	23891531	23891384	23891450	23891612	23892103	14387	35,30,23	0,0,0	47,14,25	2,3,5	230	149	1.29154196058e-05	0.00218347698321	1.0,1.0,1.0	0.938,0.751,0.764	0.182
14428	ENSG00000136448	NMT1	chr17	+	45081643	45081995	45081643	45081752	45083657	45083755	14428	5,2,6	1,1,4	2,2,7	1,0,0	392	149	9.86857462588e-05	0.00887153530058	0.655,0.432,0.363	0.432,1.0,1.0	-0.327
14615	ENSG00000130413	STK33	chr11	-	8480409	8480614	8480482	8480614	8474680	8474816	14615	14,25,15	6,3,2	20,16,6	1,0,0	222	149	2.86812111848e-05	0.003777582315	0.61,0.848,0.834	0.931,1.0,1.0	-0.213
14638	ENSG00000080823	MOK	chr14	-	102251443	102251995	102251916	102251995	102250811	102250987	14638	10,13,14	0,0,0	14,7,15	2,2,2	622	149	1.46129672824e-05	0.00233128282264	1.0,1.0,1.0	0.626,0.456,0.642	0.425
14684	ENSG00000128805	ARHGAP22	chr10	-	48455001	48455134	48455053	48455134	48454087	48454161	14684	28,16,13	10,6,1	42,45,23	3,2,1	201	149	0.000507465124877	0.0258984653449	0.675,0.664,0.906	0.912,0.943,0.945	-0.185
14725	ENSG00000113971	NPHP3	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524	14725	325,335,224	0,0,0	366,364,325	7,6,4	1855	149	1.05149092988e-07	7.63666376147e-05	1.0,1.0,1.0	0.808,0.83,0.867	0.165
14737	ENSG00000258702	NA	chr14	+	96593489	96593695	96593489	96593579	96594663	96594881	14737	0,1,0	1,1,1	2,3,1	0,0,0	265	149	1.71589275266e-06	0.000525295059713	0.0,0.36,0.0	1.0,1.0,1.0	-0.88
