7920	ENSG00000284707	NA	chr7	-	97872350	97872449	97908794	97909011	97864258	97864496	97913012	97913104	7920	21,20,17,25,34,26,30	10,8,2,8,14,11,6	23,34,30,11,11,15,13	13,25,28,16,6,13,15	316	198	7.30563997048e-05	0.0100512900533	0.568,0.61,0.842,0.662,0.603,0.597,0.758	0.526,0.46,0.402,0.301,0.535,0.42,0.352	0.235
8105	ENSG00000103121	CMC2	chr16	-	80998284	80998354	81001247	81001334	80981805	80981877	81020194	81020270	8105	1,6,1,4,0,11,3	0,1,0,0,2,0,1	2,2,6,2,1,3,5	3,7,1,1,2,0,1	186	169	6.68208952092e-05	0.00933164857126	1.0,0.845,1.0,1.0,0.0,1.0,0.732	0.377,0.206,0.845,0.645,0.312,1.0,0.82	0.196
8151	ENSG00000301761	NA	chrGL000218.1	-	47913	48142	63816	64019	40641	40872	95173	95232	8151	1,5,2,24,1,6,1	109,39,32,47,53,18,38	0,3,1,1,10,4,1	44,84,60,52,146,47,104	302	328	0.000564651168734	0.0419554736465	0.01,0.122,0.064,0.357,0.02,0.266,0.028	0.0,0.037,0.018,0.02,0.069,0.085,0.01	0.09
8165	ENSG00000301761	NA	chrGL000218.1	-	63816	64019	88536	89058	46851	48142	95173	95232	8165	124,91,33,144,42,54,73	1,5,2,23,1,4,2	62,128,77,70,199,87,118	0,3,1,1,10,2,0	621	302	0.000188004369534	0.0196748636553	0.984,0.898,0.889,0.753,0.953,0.868,0.947	1.0,0.954,0.974,0.971,0.906,0.955,1.0	-0.067
8402	ENSG00000248309	MEF2C-AS1	chr5	+	88947807	88947919	88948135	88948215	88943015	88943122	88965840	88965915	8402	3,3,1,5,2,3,4	0,3,2,2,3,2,0	8,2,3,5,3,3,5	2,0,1,0,1,0,0	211	179	1.53048757119e-05	0.00309132438528	1.0,0.459,0.298,0.68,0.361,0.56,1.0	0.772,1.0,0.718,1.0,0.718,1.0,1.0	-0.264
8676	ENSG00000291027	UBE2Q2P1	chr15	-	84527618	84527667	84532188	84532290	84526780	84526876	84538531	84538616	8676	3,0,5,0,0,1,0	11,10,10,3,18,1,5	5,9,0,7,4,2,2	3,4,2,5,9,5,5	201	148	1.49576041473e-05	0.00303409247203	0.167,0.0,0.269,0.0,0.0,0.424,0.0	0.551,0.624,0.0,0.508,0.247,0.228,0.228	-0.218
8936	ENSG00000082014	SMARCD3	chr7	-	151243658	151243701	151245459	151245671	151242720	151242843	151248484	151248646	8936	262,245,200,302,308,314,335	227,244,225,305,298,300,256	308,135,200,225,195,203,471	490,337,317,299,253,226,391	311	142	3.57710137032e-05	0.00591605204333	0.345,0.314,0.289,0.311,0.321,0.323,0.374	0.223,0.155,0.224,0.256,0.26,0.291,0.355	0.073
9092	ENSG00000215386	MIR99AHG	chr21	+	16391613	16391685	16487489	16487538	16330601	16330711	16537378	16537439	9092	0,3,0,0,3,1,0	12,18,20,22,18,21,15	7,2,2,3,1,3,2	37,12,13,28,9,6,23	171	148	0.000276703597579	0.0251128354927	0.0,0.126,0.0,0.0,0.126,0.04,0.0	0.141,0.126,0.118,0.085,0.088,0.302,0.07	-0.091
9106	ENSG00000215386	MIR99AHG	chr21	+	16522259	16522446	16535033	16535709	16487489	16487538	16537378	16537439	9106	2,2,2,2,0,2,1	49,55,58,100,56,67,48	15,2,2,1,2,5,2	76,39,43,43,46,62,61	286	775	0.000405826514491	0.0336765058336	0.1,0.09,0.085,0.051,0.0,0.075,0.053	0.348,0.122,0.112,0.059,0.105,0.179,0.082	-0.079
9314	ENSG00000247828	TMEM161B-DT	chr5	+	88282041	88282106	88408081	88408208	88270525	88270585	88410072	88410194	9314	110,1,115,45,52,0,100	7,17,5,14,13,18,5	77,100,107,64,61,157,200	8,0,4,11,6,0,4	164	226	1.65866424369e-05	0.0032668114934	0.956,0.075,0.969,0.816,0.846,0.0,0.965	0.93,1.0,0.974,0.889,0.933,1.0,0.986	-0.298
9315	ENSG00000247828	TMEM161B-DT	chr5	+	88282041	88282106	88410072	88410194	88270525	88270585	88436272	88436674	9315	112,0,117,49,55,0,107	262,341,218,431,332,545,527	77,101,106,67,62,158,205	539,338,298,243,284,310,281	164	221	5.52166470869e-06	0.0013650590472	0.366,0.0,0.42,0.133,0.182,0.0,0.215	0.161,0.287,0.324,0.271,0.227,0.407,0.496	-0.122
9329	ENSG00000247828	TMEM161B-DT	chr5	+	88285743	88285851	88408081	88408208	88270525	88270585	88410072	88410194	9329	20,31,33,21,27,34,22	7,17,5,14,13,18,5	49,20,40,51,32,17,19	8,0,4,11,6,0,4	207	226	1.01071607941e-05	0.00221742429636	0.757,0.666,0.878,0.621,0.694,0.673,0.828	0.87,1.0,0.916,0.835,0.853,1.0,0.838	-0.171
9341	ENSG00000247828	TMEM161B-DT	chr5	+	88292567	88292643	88408081	88408208	88270525	88270585	88410072	88410194	9341	0,1,1,1,0,1,6	7,17,5,14,13,18,5	1,2,2,3,2,4,4	8,0,4,11,6,0,4	175	226	0.000241774540849	0.0233728520488	0.0,0.071,0.205,0.084,0.0,0.067,0.608	0.139,1.0,0.392,0.26,0.301,1.0,0.564	-0.374
9342	ENSG00000247828	TMEM161B-DT	chr5	+	88292567	88292643	88408081	88408208	88287435	88287622	88410072	88410194	9342	9,17,10,19,14,28,16	7,17,5,14,15,18,4	19,12,16,36,20,16,10	8,0,4,11,6,0,4	175	226	8.86737714246e-05	0.0114285316946	0.624,0.564,0.721,0.637,0.547,0.668,0.838	0.754,1.0,0.838,0.809,0.811,1.0,0.764	-0.197
9436	ENSG00000223546	LINC00630	chrX	+	102770351	102770420	102825992	102826169	102769160	102769341	102826968	102827144	9436	10,9,1,2,3,6,3	10,10,9,5,11,3,5	3,10,14,7,5,15,12	0,4,2,5,5,6,3	168	276	8.96821499489e-05	0.0114543068849	0.622,0.597,0.154,0.397,0.309,0.767,0.496	1.0,0.804,0.92,0.697,0.622,0.804,0.868	-0.339
9813	ENSG00000288902	NA	chr2	+	220024632	220024789	220322100	220322175	219947835	219948144	220450298	220450449	9813	14,22,6,13,10,10,14	1,0,0,2,1,0,1	9,31,14,14,13,15,12	5,3,1,3,0,4,1	256	174	2.90794209368e-06	0.000830611071928	0.905,1.0,1.0,0.815,0.872,1.0,0.905	0.55,0.875,0.905,0.76,1.0,0.718,0.891	0.114
9820	ENSG00000288902	NA	chr2	+	220069162	220069296	220322100	220322175	220024632	220024789	220450298	220450449	9820	8,1,1,10,6,3,3	1,0,0,2,1,0,1	2,9,11,3,4,4,18	2,4,1,3,1,5,1	233	174	4.98518420167e-06	0.00126538370757	0.857,1.0,1.0,0.789,0.818,1.0,0.691	0.428,0.627,0.891,0.428,0.749,0.374,0.931	0.247
9821	ENSG00000288902	NA	chr2	+	220109508	220109943	220322100	220322175	220024632	220024789	220450298	220450449	9821	1,2,3,5,0,6,2	1,0,0,2,1,0,1	2,7,1,0,0,4,1	2,4,1,3,1,5,1	534	174	0.000273125251717	0.0249310830731	0.246,1.0,1.0,0.449,0.0,1.0,0.395	0.246,0.363,0.246,0.0,0.0,0.207,0.246	0.397
10044	ENSG00000186481	ANKRD20A5P	chr18	+	14189175	14189313	14191861	14191917	14183928	14184102	14198458	14198489	10044	12,7,5,1,2,2,3	0,2,1,0,2,0,0	2,10,4,2,3,8,1	0,6,3,2,1,11,7	237	155	2.25828241218e-07	0.000108274376744	1.0,0.696,0.766,1.0,0.395,1.0,1.0	1.0,0.522,0.466,0.395,0.662,0.322,0.085	0.344
10175	ENSG00000105372	RPS19	chr19	+	41863870	41863985	41864173	41864899	41861111	41861212	41869030	41869192	10175	3,0,0,0,1,0,2	26,22,22,18,27,22,40	6,0,1,5,4,2,0	23,8,12,33,5,9,20	214	825	6.40206413993e-06	0.00153474937609	0.308,0.0,0.0,0.0,0.125,0.0,0.162	0.501,0.0,0.243,0.369,0.755,0.461,0.0	-0.248
10295	ENSG00000230185	HSDL2-AS1	chr9	-	112469722	112469837	112484455	112484624	112442001	112442094	112486389	112486679	10295	6,2,2,3,5,5,2	0,0,0,0,1,1,1	7,7,5,7,14,5,5	1,3,0,2,2,4,0	268	214	0.000207067355021	0.0211645442474	1.0,1.0,1.0,1.0,0.8,0.8,0.615	0.848,0.651,1.0,0.736,0.848,0.5,1.0	0.09
10368	ENSG00000130402	ACTN4	chr19	+	38710256	38710342	38711275	38711361	38709394	38709476	38714468	38714561	10368	309,279,206,213,641,366,379	1753,1362,956,739,1482,1186,1419	192,245,211,461,338,452,237	1316,1755,1951,2006,1795,2020,1794	185	185	9.44268663261e-10	1.29420896166e-06	0.15,0.17,0.177,0.224,0.302,0.236,0.211	0.127,0.123,0.098,0.187,0.158,0.183,0.117	0.068
10622	ENSG00000122367	LDB3	chr10	+	86681435	86681803	86685677	86685700	86680081	86680157	86691895	86692065	10622	374,166,437,298,219,71,141	7,0,1,1,1,0,0	73,359,332,731,601,194,137	5,3,7,4,5,3,5	467	122	0.000485455663619	0.0382511792352	0.933,1.0,0.991,0.987,0.983,1.0,1.0	0.792,0.969,0.925,0.979,0.969,0.944,0.877	0.063
10983	ENSG00000072778	ACADVL	chr17	+	7220121	7220197	7220463	7220529	7219859	7220046	7220603	7220676	10983	136,142,160,124,185,198,275	442,375,454,299,506,557,679	150,89,104,195,113,135,196	620,451,422,641,428,532,542	175	165	1.18573745895e-05	0.0025562379325	0.225,0.263,0.249,0.281,0.256,0.251,0.276	0.186,0.157,0.189,0.223,0.199,0.193,0.254	0.057
10984	ENSG00000072778	ACADVL	chr17	+	7220121	7220197	7220463	7220676	7219877	7220046	7220765	7220830	10984	117,127,146,116,170,182,249	728,686,743,491,899,1128,1209	139,83,95,174,94,114,186	989,862,747,1153,847,952,929	175	312	5.58379193383e-06	0.00137326563695	0.223,0.248,0.259,0.296,0.252,0.223,0.269	0.2,0.147,0.185,0.212,0.165,0.176,0.263	0.06
11107	ENSG00000149742	SLC22A9	chr11	+	63382158	63382277	63406496	63406711	63375644	63375768	63408111	63408220	11107	0,4,13,5,8,2,13	2,6,26,9,27,10,32	7,10,14,14,9,14,10	15,8,9,7,3,7,12	218	314	0.000257360208235	0.0240469678033	0.0,0.49,0.419,0.445,0.299,0.224,0.369	0.402,0.643,0.691,0.742,0.812,0.742,0.546	-0.333
11187	ENSG00000187135	VSTM2B	chr19	+	29528432	29528462	29529818	29530290	29527210	29527395	29563845	29564551	11187	112,76,106,88,92,74,88	1342,966,1500,1346,1110,1496,1494	144,123,174,191,146,175,158	1442,1169,1403,1839,1493,1521,2242	129	571	4.33686243584e-07	0.000177459924465	0.27,0.258,0.238,0.224,0.268,0.18,0.207	0.307,0.318,0.354,0.315,0.302,0.337,0.238	-0.075
11283	ENSG00000174796	THAP6	chr4	+	75539858	75539959	75542408	75542486	75516771	75516979	75549604	75549720	11283	5,4,15,2,7,1,7	0,0,0,0,1,0,2	2,6,0,14,15,4,2	5,1,1,2,2,0,4	200	177	2.05567971501e-05	0.00390299573411	1.0,1.0,1.0,1.0,0.861,1.0,0.756	0.261,0.842,0.0,0.861,0.869,1.0,0.307	0.354
11896	ENSG00000108963	DPH1	chr17	+	2039754	2039823	2040217	2040374	2036834	2036956	2040504	2040605	11896	172,170,137,107,185,161,178	584,522,598,520,654,663,755	268,207,220,203,148,176,192	783,560,649,569,571,591,549	168	256	0.000461302498589	0.0370711673268	0.31,0.332,0.259,0.239,0.301,0.27,0.264	0.343,0.36,0.341,0.352,0.283,0.312,0.348	-0.052
12299	ENSG00000271860	NA	chr6	+	97973503	97973597	97975983	97976047	97972525	97972670	98099185	98099270	12299	4,0,7,4,4,1,3	0,1,0,1,4,0,0	5,2,0,5,4,2,0	1,0,3,2,2,3,2	193	163	0.000101848207614	0.0124596057284	1.0,0.0,1.0,0.772,0.458,1.0,1.0	0.809,1.0,0.0,0.679,0.628,0.36,0.0	0.251
12473	ENSG00000213904	LIPE-AS1	chr19	+	42485134	42485223	42488972	42489045	42397129	42397224	42496843	42497203	12473	2,2,1,4,5,1,1	2,1,1,2,4,0,2	3,4,0,1,1,1,2	0,2,1,0,0,0,2	188	172	0.000399942543415	0.0334219590946	0.478,0.647,0.478,0.647,0.533,1.0,0.314	1.0,0.647,0.0,1.0,1.0,1.0,0.478	-0.147
12796	ENSG00000026297	RNASET2	chr6	-	166943018	166943089	166946681	166946739	166938894	166939008	166952487	166952548	12796	21,26,18,34,24,21,35	198,266,272,269,255,395,302	40,46,48,17,26,44,41	287,222,241,369,157,244,248	157	170	3.67941122686e-05	0.00602230804463	0.103,0.096,0.067,0.12,0.092,0.054,0.111	0.131,0.183,0.177,0.048,0.152,0.163,0.152	-0.052
12802	ENSG00000205913	SRRM2-AS1	chr16	-	2738368	2738500	2740953	2741341	2737479	2737610	2743551	2743719	12802	9,1,15,2,9,3,13	1,0,3,0,0,0,2	8,11,4,17,11,1,4	5,1,2,2,1,0,0	487	231	0.000573290069645	0.0423200411287	0.81,1.0,0.703,1.0,1.0,1.0,0.755	0.431,0.839,0.487,0.801,0.839,1.0,1.0	0.124
12803	ENSG00000205913	SRRM2-AS1	chr16	-	2738368	2738500	2740957	2741341	2737479	2737610	2743551	2743719	12803	9,1,15,2,9,3,13	1,0,3,0,0,0,2	8,11,4,17,11,1,4	5,1,2,2,1,0,0	483	231	0.000595189719282	0.043769011378	0.811,1.0,0.705,1.0,1.0,1.0,0.757	0.433,0.84,0.489,0.803,0.84,1.0,1.0	0.124
12855	ENSG00000151838	CCDC175	chr14	-	59525281	59525434	59531771	59531910	59521573	59521676	59538022	59538154	12855	2,0,3,2,1,3,8	2,2,4,3,13,4,4	0,0,0,0,0,1,1	4,6,3,4,4,7,1	238	252	1.32428001898e-09	1.74606320503e-06	0.514,0.0,0.443,0.414,0.075,0.443,0.679	0.0,0.0,0.0,0.0,0.0,0.131,0.514	0.275
12927	ENSG00000163075	CFAP221	chr2	+	119638129	119638220	119638258	119638417	119630766	119630901	119639780	119639872	12927	7,15,4,17,14,16,16	137,81,52,79,76,61,75	18,5,5,7,4,7,10	177,120,79,69,59,141,131	190	258	3.49719943016e-05	0.00580412825706	0.065,0.201,0.095,0.226,0.2,0.263,0.225	0.121,0.054,0.079,0.121,0.084,0.063,0.094	0.094
12990	ENSG00000116668	SWT1	chr1	+	185181945	185182057	185184742	185184931	185174371	185175113	185190548	185190642	12990	2,0,0,0,0,1,2	27,46,53,34,55,44,43	1,3,5,4,4,2,1	24,49,45,51,59,40,30	211	288	2.76101249267e-05	0.00485385996211	0.092,0.0,0.0,0.0,0.0,0.03,0.06	0.054,0.077,0.132,0.097,0.085,0.064,0.044	-0.053
13019	ENSG00000178927	CYBC1	chr17	-	82447579	82447621	82449173	82449292	82446622	82446696	82449430	82449956	13019	25,14,52,29,40,34,34	62,51,82,37,79,50,66	24,34,28,45,34,37,22	82,99,97,172,102,76,96	218	141	0.000129003320549	0.0148263235186	0.207,0.151,0.291,0.336,0.247,0.305,0.25	0.159,0.182,0.157,0.145,0.177,0.239,0.129	0.086
13272	ENSG00000232448	NA	chr20	+	10207290	10207383	10213635	10213855	10196866	10196939	10215125	10215319	13272	5,2,4,2,2,2,5	31,67,65,61,60,61,67	15,6,7,4,3,8,8	110,41,32,44,48,74,48	192	319	0.000299762234616	0.0263491004227	0.211,0.047,0.093,0.052,0.052,0.052,0.11	0.185,0.196,0.267,0.131,0.094,0.152,0.217	-0.089
13289	ENSG00000165238	WNK2	chr9	+	93308327	93308584	93317519	93317631	93297852	93298067	93320366	93320569	13289	1395,1122,1103,1014,1364,1552,1408	554,413,518,519,462,520,572	1581,1287,1608,1481,1340,1612,1782	619,331,464,495,385,579,596	356	211	0.000536554805223	0.040945515088	0.599,0.617,0.558,0.537,0.636,0.639,0.593	0.602,0.697,0.673,0.639,0.674,0.623,0.639	-0.053
13290	ENSG00000165238	WNK2	chr9	+	93308327	93308584	93317519	93317631	93299069	93299261	93320366	93320569	13290	1399,1132,1120,1030,1384,1562,1435	554,413,518,519,460,520,572	1596,1299,1628,1493,1353,1621,1793	619,336,465,495,385,579,595	356	211	0.000692805231161	0.0482180250767	0.599,0.619,0.562,0.54,0.641,0.64,0.598	0.604,0.696,0.675,0.641,0.676,0.624,0.641	-0.051
13607	ENSG00000255790	NA	chr12	-	11406697	11406892	11431481	11431562	11399849	11400003	11486048	11486151	13607	1,0,5,0,7,0,1	7,1,1,1,2,2,0	5,3,7,4,7,9,1	0,0,0,0,1,0,0	180	294	0.000649112574794	0.0462624286414	0.189,0.0,0.891,0.0,0.851,0.0,1.0	1.0,1.0,1.0,1.0,0.92,1.0,1.0	-0.57
13838	ENSG00000160999	SH2B2	chr7	+	102300521	102301279	102306720	102306822	102286867	102287094	102308814	102308906	13838	127,139,64,132,192,217,223	94,77,66,90,135,172,141	105,59,85,76,96,147,136	114,82,80,80,108,137,95	857	201	0.000161889677256	0.0177361551936	0.241,0.297,0.185,0.256,0.25,0.228,0.271	0.178,0.144,0.199,0.182,0.173,0.201,0.251	0.057
14663	ENSG00000175287	PHYHD1	chr9	+	128940368	128940497	128940598	128940715	128927037	128927196	128941444	128941571	14663	29,30,104,61,46,30,78	144,215,332,162,259,310,286	38,24,35,70,13,30,28	82,41,76,118,82,70,58	228	216	2.17484086007e-06	0.00066135060076	0.16,0.117,0.229,0.263,0.144,0.084,0.205	0.305,0.357,0.304,0.36,0.131,0.289,0.314	-0.123
14664	ENSG00000175287	PHYHD1	chr9	+	128940368	128940497	128940598	128940715	128936447	128936503	128941444	128941571	14664	29,30,104,61,46,30,80	144,216,333,163,260,309,286	36,24,35,70,13,30,35	82,41,76,118,82,70,58	228	216	1.60877859934e-06	0.000512498557022	0.16,0.116,0.228,0.262,0.144,0.084,0.209	0.294,0.357,0.304,0.36,0.131,0.289,0.364	-0.128
14665	ENSG00000175287	PHYHD1	chr9	+	128940368	128940497	128940598	128940715	128936582	128936645	128941444	128941571	14665	31,40,115,65,49,42,93	144,215,333,162,261,311,286	40,25,44,75,13,30,33	82,42,76,118,83,70,58	228	216	1.96090806324e-05	0.00376827781902	0.169,0.15,0.247,0.275,0.151,0.113,0.236	0.316,0.361,0.354,0.376,0.129,0.289,0.35	-0.119
14790	ENSG00000234423	LINC01250	chr2	-	2966577	2966675	3125294	3125438	2897187	2897304	3127235	3127645	14790	4,2,3,3,0,2,4	0,4,2,3,4,0,0	1,1,3,7,2,3,2	0,0,1,0,0,0,0	243	197	3.43766189392e-06	0.000954222569923	1.0,0.288,0.549,0.448,0.0,1.0,1.0	1.0,1.0,0.709,1.0,1.0,1.0,1.0	-0.346
15005	ENSG00000291124	NA	chr7	+	65752163	65752310	65754526	65754596	65751051	65751278	65755779	65755952	15005	17,8,9,17,19,15,16	0,0,0,0,0,0,1	3,8,10,6,20,16,17	2,0,2,0,3,4,1	246	169	0.000566264944307	0.0419973935101	1.0,1.0,1.0,1.0,1.0,1.0,0.917	0.508,1.0,0.775,1.0,0.821,0.733,0.921	0.166
15381	ENSG00000281692	PACRG-AS1	chr6	-	163313756	163313845	163318793	163318911	163306906	163310970	163320400	163320559	15381	7,11,16,7,6,1,9	0,0,3,0,1,0,0	4,3,18,10,8,5,2	0,3,3,4,4,0,0	217	188	7.35633561022e-06	0.00173719316455	1.0,1.0,0.822,1.0,0.839,1.0,1.0	1.0,0.464,0.839,0.684,0.634,1.0,1.0	0.149
15385	ENSG00000197343	ZNF655	chr7	+	99561887	99562494	99563187	99563266	99560532	99560695	99563862	99564705	15385	211,231,276,111,170,160,231	10,13,27,19,25,15,17	147,270,183,245,256,184,155	25,39,39,40,38,32,21	706	178	0.000205798045326	0.0211450109183	0.842,0.818,0.72,0.596,0.632,0.729,0.774	0.597,0.636,0.542,0.607,0.629,0.592,0.65	0.123
15653	ENSG00000293616	PCBP1-AS1	chr2	-	70053730	70053792	70059642	70059680	70051202	70051305	70083537	70083687	15653	12,12,20,5,8,6,7	9,11,15,4,11,6,17	20,24,9,13,6,14,15	8,7,3,4,5,6,0	137	161	5.23100779948e-05	0.0078393763147	0.61,0.562,0.61,0.595,0.461,0.54,0.326	0.746,0.801,0.779,0.793,0.585,0.733,1.0	-0.248
15664	ENSG00000293616	PCBP1-AS1	chr2	-	70053730	70053815	70059642	70059680	70051202	70051305	70083537	70083687	15664	12,12,20,5,8,6,7	9,12,15,4,13,7,14	20,24,9,13,6,14,15	8,6,4,4,5,5,0	137	184	1.83778848767e-05	0.00354603529901	0.642,0.573,0.642,0.627,0.453,0.535,0.402	0.771,0.843,0.751,0.814,0.617,0.79,1.0	-0.245
15747	ENSG00000172785	ZNG1A	chr9	-	146101	146158	151304	151427	134978	135030	152033	152078	15747	6,5,6,7,14,16,9	14,9,16,26,28,16,11	3,1,9,3,6,4,5	31,27,22,13,24,21,28	222	156	5.14219330648e-05	0.00779806221998	0.231,0.281,0.209,0.159,0.26,0.413,0.365	0.064,0.025,0.223,0.14,0.149,0.118,0.111	0.155
15791	ENSG00000230876	LINC00486	chr2	+	32836573	32836734	32840769	32840929	32825358	32825510	32841012	32841233	15791	20,2,36,7,6,2,9	5,4,33,4,1,0,2	5,8,11,27,11,3,2	10,19,20,46,42,2,6	260	259	3.21323155106e-05	0.00544711602866	0.799,0.332,0.521,0.635,0.857,1.0,0.818	0.332,0.295,0.354,0.369,0.207,0.599,0.249	0.365
15922	ENSG00000251209	LINC00923	chr15	-	97397656	97397740	97427650	97427770	97339692	97340107	97427842	97427952	15922	4,14,6,8,21,13,11	0,1,0,2,1,0,0	17,13,15,9,10,14,18	3,0,3,3,2,3,5	219	183	1.0128182959e-07	5.34160369258e-05	1.0,0.921,1.0,0.77,0.946,1.0,1.0	0.826,1.0,0.807,0.715,0.807,0.796,0.751	0.134
15923	ENSG00000251209	LINC00923	chr15	-	97397656	97397740	97427650	97427767	97342146	97342322	97427842	97427952	15923	4,4,3,3,7,8,3	0,0,0,0,0,0,0	6,2,5,4,3,10,7	4,0,0,3,2,2,3	216	183	1.45563964882e-07	7.59268039241e-05	1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.56,1.0,1.0,0.53,0.56,0.809,0.664	0.268
15924	ENSG00000251209	LINC00923	chr15	-	97397656	97397740	97427650	97427770	97342146	97342322	97427842	97427952	15924	3,6,3,6,9,10,2	0,0,0,0,0,0,0	11,5,3,7,7,9,11	4,0,0,3,2,2,3	219	183	8.53715530158e-07	0.000311711241188	1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.697,1.0,1.0,0.661,0.745,0.79,0.754	0.193
16085	ENSG00000187239	FNBP1	chr9	-	129915965	129915980	129919158	129919242	129908889	129908999	129923843	129923939	16085	19,13,25,8,14,7,23	135,148,147,104,144,114,143	13,33,42,45,55,22,20	76,129,193,215,163,101,132	183	114	2.59750941645e-07	0.000117422268534	0.081,0.052,0.096,0.046,0.057,0.037,0.091	0.096,0.137,0.119,0.115,0.174,0.119,0.086	-0.055
16314	ENSG00000278845	MRPL45	chr17	+	38306532	38306631	38318686	38318735	38297022	38297249	38322125	38322299	16314	1,1,2,3,0,5,2	2,3,2,5,3,5,9	0,1,0,0,0,0,0	9,3,1,2,1,1,1	198	148	1.18516936809e-06	0.000403893286786	0.272,0.199,0.428,0.31,0.0,0.428,0.142	0.0,0.199,0.0,0.0,0.0,0.0,0.0	0.226
16858	ENSG00000303432	NA	chr10	-	43068372	43068472	43071108	43071198	43067187	43067885	43071305	43071511	16858	2,2,7,11,11,7,17	3,0,0,0,0,2,0	15,4,8,18,7,7,8	5,2,7,1,0,1,3	189	199	3.34910533396e-05	0.00559748710499	0.412,1.0,1.0,1.0,1.0,0.787,1.0	0.76,0.678,0.546,0.95,1.0,0.881,0.737	0.092
16860	ENSG00000303432	NA	chr10	-	43068372	43068472	43070663	43071198	43067685	43067885	43071305	43071511	16860	25,16,32,43,44,26,33	3,0,0,0,0,2,0	77,21,35,63,46,40,41	5,2,7,1,0,1,3	634	199	9.59161584491e-06	0.00212745625091	0.723,1.0,1.0,1.0,1.0,0.803,1.0	0.829,0.767,0.611,0.952,1.0,0.926,0.811	0.09
16861	ENSG00000303432	NA	chr10	-	43068372	43068472	43070663	43071198	43067795	43067851	43071305	43071511	16861	22,16,32,43,44,26,33	3,0,0,0,1,0,0	77,20,35,63,46,40,35	3,1,7,1,0,1,2	634	199	0.000259220141847	0.024096526144	0.697,1.0,1.0,1.0,0.932,1.0,1.0	0.89,0.863,0.611,0.952,1.0,0.926,0.846	0.077
16903	ENSG00000284240	LINC02801	chr1	+	87203904	87204244	87212689	87212804	87203084	87203178	87261207	87261483	16903	15,10,8,10,8,10,8	1,1,0,0,2,0,0	10,23,21,8,22,26,32	2,2,6,2,3,4,6	439	214	2.59611488751e-07	0.000117422268534	0.88,0.83,1.0,1.0,0.661,1.0,1.0	0.709,0.849,0.63,0.661,0.781,0.76,0.722	0.18
17106	ENSG00000168000	BSCL2	chr11	-	62692375	62692473	62692662	62692715	62691074	62691141	62694567	62694711	17106	4,7,2,3,3,8,5	90,90,72,110,72,296,131	23,6,2,9,8,10,2	154,92,99,78,60,88,71	152	197	5.24868393429e-05	0.0078393763147	0.054,0.092,0.035,0.034,0.051,0.034,0.047	0.162,0.078,0.026,0.13,0.147,0.128,0.035	-0.051
17312	ENSG00000119522	DENND1A	chr9	-	123792586	123792630	123878950	123879021	123757702	123757822	123929888	123930107	17312	58,59,33,26,62,62,61	1,0,2,0,0,1,1	56,52,51,47,46,70,72	4,3,2,7,4,3,2	170	143	5.34511202732e-06	0.0013353215131	0.98,1.0,0.933,1.0,1.0,0.981,0.981	0.922,0.936,0.955,0.85,0.906,0.952,0.968	0.055
17338	ENSG00000204954	UQCC6	chr12	-	103953413	103953534	103954874	103954968	103951409	103951630	103956630	103956748	17338	1,3,6,5,3,6,9	18,7,26,14,18,9,34	16,4,1,2,1,1,1	68,31,30,61,48,24,42	193	220	0.000331560326641	0.0284207694653	0.06,0.328,0.208,0.289,0.16,0.432,0.232	0.211,0.128,0.037,0.036,0.023,0.045,0.026	0.172
17407	ENSG00000123106	CCDC91	chr12	+	28226139	28226199	28255580	28255662	28225794	28225861	28257201	28257245	17407	1,1,0,0,2,0,0	6,6,1,2,3,3,1	2,5,0,3,0,1,4	3,5,5,12,1,0,5	159	181	0.000110722081509	0.0132048601028	0.159,0.159,0.0,0.0,0.431,0.0,0.0	0.431,0.532,0.0,0.222,0.0,1.0,0.477	-0.273
17878	ENSG00000120725	SIL1	chr5	-	139026800	139026992	139042619	139042719	138951787	138951884	139050937	139051046	17878	143,109,176,154,158,135,179	123,95,173,142,123,140,152	300,213,222,216,231,172,223	226,179,161,139,101,106,157	199	291	0.000600839883397	0.043907906586	0.63,0.627,0.598,0.613,0.653,0.585,0.633	0.66,0.635,0.668,0.694,0.77,0.704,0.675	-0.067
18398	ENSG00000126091	ST3GAL3	chr1	+	43814890	43814933	43894382	43894477	43792101	43792149	43930131	43930202	18398	127,99,55,61,136,65,83	28,27,20,29,34,31,44	104,141,137,111,116,109,132	36,19,41,22,26,20,22	142	194	0.000731936475668	0.0499982947462	0.861,0.834,0.79,0.742,0.845,0.741,0.72	0.798,0.91,0.82,0.873,0.859,0.882,0.891	-0.071
18477	ENSG00000130958	SLC35D2	chr9	-	96343903	96343996	96360153	96360221	96324090	96324169	96364463	96364550	18477	35,37,80,55,35,20,47	1,1,6,1,5,0,5	27,45,57,79,70,31,23	4,10,6,17,15,7,1	167	192	4.72816048047e-06	0.00122637631348	0.976,0.977,0.939,0.984,0.889,1.0,0.915	0.886,0.838,0.916,0.842,0.843,0.836,0.964	0.079
